,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,likes,uni_handle,compound,Sentiment,score,retweets_n,likes_n,engagement_score,clean_tweets,tweet_tokens,pos,nouns,irrelevance,engagement,sentiment_score
29,"the national bird at national institute of technology  @ national institute of technology, karnataka https://www.instagram.com/p/b2btmuobqhq/?igshid=s1w380f5d10z …",Apurba Mohaptra.,1173165139564142592,2019-09-15 09:22:20,[],ApurbaMohaptra,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,The National Bird at National institute of Technology National Institute of Technology Karnataka …,"['national', 'bird', 'national', 'institute', 'technology', 'national', 'institute', 'technology', 'karnataka']","[('national', 'JJ'), ('bird', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NN')]","['bird', 'institute', 'technology', 'institute', 'technology', 'karnataka']",0,0,3.0
30,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
http://bit.ly/2oszcqq pic.twitter.com/lgbmhpgqe4",Engineer Feed,1159006931303854080,2019-08-07 07:42:40,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/LGBmhpgqe4,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'lgbmhpgqe4']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('lgbmhpgqe4', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'lgbmhpgqe4']",0,0,3.0
31,"govt job: national institute of technology karnataka recruitment 2019 apply for junior assistant, office attendant /lab attendant, more vacancies posts 
http://bit.ly/2kl2crh pic.twitter.com/4k0dotpktc",Engineer Feed,1158997098194325504,2019-08-07 07:03:35,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Assistant Office Attendant /Lab Attendant More Vacancies posts pic.twitter.com/4k0dotPktC,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'assistant', 'office', 'attendant', 'lab', 'attendant', 'vacancies', 'posts', 'pic', 'twitter', 'com', '4k0dotpktc']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('assistant', 'JJ'), ('office', 'NN'), ('attendant', 'NN'), ('lab', 'NN'), ('attendant', 'JJ'), ('vacancies', 'NNS'), ('posts', 'VBZ'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('4k0dotpktc', 'CD')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'office', 'attendant', 'lab', 'vacancies', 'twitter', 'com']",0,0,3.0
32,"the #mangaluru -based national institute of technology karnataka (nitk) is setting up a central research facility to meet the research needs of the region, according to k umamaheshwara rao, director of nitk. https://trib.al/c8xf9n6 ",Business Line,1158616210516389888,2019-08-06 05:50:05,['Mangaluru'],businessline,0.0,1.0,,0.0,Neutral,3.0,0.0,0.00015108022359873092,0.006043208943949237,The #Mangaluru -based National Institute of Technology Karnataka (NITK is setting up a central research facility to meet the research needs of the region according to K Umamaheshwara Rao Director of NITK,"['mangaluru', 'based', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'setting', 'central', 'research', 'facility', 'meet', 'research', 'needs', 'region', 'according', 'k', 'umamaheshwara', 'rao', 'director', 'nitk']","[('mangaluru', 'NNS'), ('based', 'VBN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'RB'), ('setting', 'VBG'), ('central', 'JJ'), ('research', 'NN'), ('facility', 'NN'), ('meet', 'VBD'), ('research', 'NN'), ('needs', 'NNS'), ('region', 'NN'), ('according', 'VBG'), ('k', 'NN'), ('umamaheshwara', 'JJ'), ('rao', 'NN'), ('director', 'NN'), ('nitk', 'NN')]","['mangaluru', 'institute', 'technology', 'karnataka', 'research', 'facility', 'research', 'needs', 'region', 'k', 'rao', 'director', 'nitk']",0,1,3.0
33,"𝓒𝓸𝓵𝓵𝓮𝓰𝓮-𝓘𝓝𝓕𝓞 (𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰)
(another initiative from resonance jee main division)

national institute of technology (nit) - surathkal, karnataka
#resonance #inititaive ##nits #surathkal #karnataka #jeemaindivision #nirf #ranking21 #kotacoachingpic.twitter.com/huefyxtpsb",Reso JEE(M) Division,1157511184792186880,2019-08-03 04:39:06,"['Resonance', 'Inititaive', 'NITs', 'Surathkal', 'Karnataka', 'JEEMainDivision', 'NIRF', 'Ranking21', 'kotacoachingpic']",Resonance_JMD,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,𝓒𝓸𝓵𝓵𝓮𝓰𝓮-𝓘𝓝𝓕 (𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰) (Another initiative from Resonance JEE Main Division) National Institute of Technology (NIT Surathkal Karnataka #Resonance #Inititaive ##NITs #Surathkal #Karnataka #JEEMainDivision #NIRF #Ranking21 #kotacoachingpic.twitter.com/HuEfYxTpsb,"['𝓒𝓸𝓵𝓵𝓮𝓰𝓮', '𝓘𝓝𝓕', '𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰', 'another', 'initiative', 'resonance', 'jee', 'main', 'division', 'national', 'institute', 'technology', 'nit', 'surathkal', 'karnataka', 'resonance', 'inititaive', 'nits', 'surathkal', 'karnataka', 'jeemaindivision', 'nirf', 'ranking21', 'kotacoachingpic', 'twitter', 'com', 'huefyxtpsb']","[('𝓒𝓸𝓵𝓵𝓮𝓰𝓮', 'JJ'), ('𝓘𝓝𝓕', 'NNP'), ('𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰', 'NNP'), ('another', 'DT'), ('initiative', 'JJ'), ('resonance', 'NN'), ('jee', 'NN'), ('main', 'JJ'), ('division', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('nit', 'JJ'), ('surathkal', 'JJ'), ('karnataka', 'NN'), ('resonance', 'NN'), ('inititaive', 'JJ'), ('nits', 'NNS'), ('surathkal', 'VBP'), ('karnataka', 'JJ'), ('jeemaindivision', 'NN'), ('nirf', 'NN'), ('ranking21', 'NN'), ('kotacoachingpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('huefyxtpsb', 'NN')]","['𝓘𝓝𝓕', '𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰', 'resonance', 'jee', 'division', 'institute', 'technology', 'karnataka', 'resonance', 'nits', 'jeemaindivision', 'nirf', 'ranking21', 'kotacoachingpic', 'twitter', 'com', 'huefyxtpsb']",0,0,3.0
34,"govt job: national institute of technology karnataka recruitment 2019 apply for junior research fellow posts 
http://bit.ly/2oszcqq pic.twitter.com/lgbmhpgqe4",Engineer Feed,1159006931303854080,2019-08-07 07:42:40,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Research Fellow posts pic.twitter.com/LGBmhpgqe4,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'research', 'fellow', 'posts', 'pic', 'twitter', 'com', 'lgbmhpgqe4']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('research', 'NN'), ('fellow', 'JJ'), ('posts', 'NNS'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('lgbmhpgqe4', 'NN')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'research', 'posts', 'twitter', 'com', 'lgbmhpgqe4']",0,0,3.0
35,"govt job: national institute of technology karnataka recruitment 2019 apply for junior assistant, office attendant /lab attendant, more vacancies posts 
http://bit.ly/2kl2crh pic.twitter.com/4k0dotpktc",Engineer Feed,1158997098194325504,2019-08-07 07:03:35,[],theengineerfeed,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Govt Job National Institute of Technology Karnataka Recruitment 2019 apply for Junior Assistant Office Attendant /Lab Attendant More Vacancies posts pic.twitter.com/4k0dotPktC,"['govt', 'job', 'national', 'institute', 'technology', 'karnataka', 'recruitment', '2019', 'apply', 'junior', 'assistant', 'office', 'attendant', 'lab', 'attendant', 'vacancies', 'posts', 'pic', 'twitter', 'com', '4k0dotpktc']","[('govt', 'NNS'), ('job', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'FW'), ('recruitment', 'NN'), ('2019', 'CD'), ('apply', 'NN'), ('junior', 'JJ'), ('assistant', 'JJ'), ('office', 'NN'), ('attendant', 'NN'), ('lab', 'NN'), ('attendant', 'JJ'), ('vacancies', 'NNS'), ('posts', 'VBZ'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('4k0dotpktc', 'CD')]","['govt', 'job', 'institute', 'technology', 'recruitment', 'apply', 'office', 'attendant', 'lab', 'vacancies', 'twitter', 'com']",0,0,3.0
36,"the #mangaluru -based national institute of technology karnataka (nitk) is setting up a central research facility to meet the research needs of the region, according to k umamaheshwara rao, director of nitk. https://trib.al/c8xf9n6 ",Business Line,1158616210516389888,2019-08-06 05:50:05,['Mangaluru'],businessline,0.0,1.0,,0.0,Neutral,3.0,0.0,0.00015108022359873092,0.006043208943949237,The #Mangaluru -based National Institute of Technology Karnataka (NITK is setting up a central research facility to meet the research needs of the region according to K Umamaheshwara Rao Director of NITK,"['mangaluru', 'based', 'national', 'institute', 'technology', 'karnataka', 'nitk', 'setting', 'central', 'research', 'facility', 'meet', 'research', 'needs', 'region', 'according', 'k', 'umamaheshwara', 'rao', 'director', 'nitk']","[('mangaluru', 'NNS'), ('based', 'VBN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('nitk', 'RB'), ('setting', 'VBG'), ('central', 'JJ'), ('research', 'NN'), ('facility', 'NN'), ('meet', 'VBD'), ('research', 'NN'), ('needs', 'NNS'), ('region', 'NN'), ('according', 'VBG'), ('k', 'NN'), ('umamaheshwara', 'JJ'), ('rao', 'NN'), ('director', 'NN'), ('nitk', 'NN')]","['mangaluru', 'institute', 'technology', 'karnataka', 'research', 'facility', 'research', 'needs', 'region', 'k', 'rao', 'director', 'nitk']",0,1,3.0
37,"𝓒𝓸𝓵𝓵𝓮𝓰𝓮-𝓘𝓝𝓕𝓞 (𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰)
(another initiative from resonance jee main division)

national institute of technology (nit) - surathkal, karnataka
#resonance #inititaive ##nits #surathkal #karnataka #jeemaindivision #nirf #ranking21 #kotacoachingpic.twitter.com/huefyxtpsb",Reso JEE(M) Division,1157511184792186880,2019-08-03 04:39:06,"['Resonance', 'Inititaive', 'NITs', 'Surathkal', 'Karnataka', 'JEEMainDivision', 'NIRF', 'Ranking21', 'kotacoachingpic']",Resonance_JMD,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,𝓒𝓸𝓵𝓵𝓮𝓰𝓮-𝓘𝓝𝓕 (𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰) (Another initiative from Resonance JEE Main Division) National Institute of Technology (NIT Surathkal Karnataka #Resonance #Inititaive ##NITs #Surathkal #Karnataka #JEEMainDivision #NIRF #Ranking21 #kotacoachingpic.twitter.com/HuEfYxTpsb,"['𝓒𝓸𝓵𝓵𝓮𝓰𝓮', '𝓘𝓝𝓕', '𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰', 'another', 'initiative', 'resonance', 'jee', 'main', 'division', 'national', 'institute', 'technology', 'nit', 'surathkal', 'karnataka', 'resonance', 'inititaive', 'nits', 'surathkal', 'karnataka', 'jeemaindivision', 'nirf', 'ranking21', 'kotacoachingpic', 'twitter', 'com', 'huefyxtpsb']","[('𝓒𝓸𝓵𝓵𝓮𝓰𝓮', 'JJ'), ('𝓘𝓝𝓕', 'NNP'), ('𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰', 'NNP'), ('another', 'DT'), ('initiative', 'JJ'), ('resonance', 'NN'), ('jee', 'NN'), ('main', 'JJ'), ('division', 'NN'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('nit', 'JJ'), ('surathkal', 'JJ'), ('karnataka', 'NN'), ('resonance', 'NN'), ('inititaive', 'JJ'), ('nits', 'NNS'), ('surathkal', 'VBP'), ('karnataka', 'JJ'), ('jeemaindivision', 'NN'), ('nirf', 'NN'), ('ranking21', 'NN'), ('kotacoachingpic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('huefyxtpsb', 'NN')]","['𝓘𝓝𝓕', '𝓔𝓷𝓰𝓲𝓷𝓮𝓮𝓻𝓲𝓷𝓰', 'resonance', 'jee', 'division', 'institute', 'technology', 'karnataka', 'resonance', 'nits', 'jeemaindivision', 'nirf', 'ranking21', 'kotacoachingpic', 'twitter', 'com', 'huefyxtpsb']",0,0,3.0
38,"national institute of technology (nit) karnataka recruitment 2019 – 137 vacancies of junior assistant, technician & various vacancy (last date – 17 july 2019) https://allgovnaukri.com/2019/07/08/national-institute-of-technology-nit-karnataka-recruitment-2019-137-vacancies-of-junior-assistant-technician-various-vacancy-last-date-17-july-2019/ …",AllGovNaukri,1148166289229307904,2019-07-08 09:45:49,[],AllGovNaukri,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,National Institute of Technology (NIT Karnataka Recruitment 2019 137 Vacancies of Junior Assistant Technician Various Vacancy (Last Date 17 July 2019 …,"['national', 'institute', 'technology', 'nit', 'karnataka', 'recruitment', '2019', '137', 'vacancies', 'junior', 'assistant', 'technician', 'various', 'vacancy', 'last', 'date', '17', 'july', '2019']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('nit', 'JJ'), ('karnataka', 'CD'), ('recruitment', 'NN'), ('2019', 'CD'), ('137', 'CD'), ('vacancies', 'NNS'), ('junior', 'JJ'), ('assistant', 'JJ'), ('technician', 'JJ'), ('various', 'JJ'), ('vacancy', 'NN'), ('last', 'JJ'), ('date', 'NN'), ('17', 'CD'), ('july', 'NN'), ('2019', 'CD')]","['institute', 'technology', 'recruitment', 'vacancies', 'vacancy', 'date', 'july']",0,0,3.0
39,"government jobs | rozgar

national institute of technology karnataka

post name : library professional trainees 
last date : 31 jul 2019
location : karnataka
education : m.lib, b.lib 
more info : http://bit.ly/2xijpmi 
#govtjobs #sarkarinaukripic.twitter.com/dhjfwtujch",Rozgar.com,1146804610117406720,2019-07-04 15:35:00,"['govtjobs', 'sarkarinaukripic']",rozgar_India,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Government Jobs Rozgar National Institute of Technology Karnataka Post Name Library Professional Trainees Last Date 31 Jul 2019 Location Karnataka Education M.Lib B.Lib More Info #govtjobs #sarkarinaukripic.twitter.com/dHJFwTUJch,"['government', 'jobs', 'rozgar', 'national', 'institute', 'technology', 'karnataka', 'post', 'name', 'library', 'professional', 'trainees', 'last', 'date', '31', 'jul', '2019', 'location', 'karnataka', 'education', 'lib', 'b', 'lib', 'info', 'govtjobs', 'sarkarinaukripic', 'twitter', 'com', 'dhjfwtujch']","[('government', 'NN'), ('jobs', 'NNS'), ('rozgar', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'VBZ'), ('post', 'NN'), ('name', 'NN'), ('library', 'JJ'), ('professional', 'NN'), ('trainees', 'NNS'), ('last', 'JJ'), ('date', 'NN'), ('31', 'CD'), ('jul', 'NN'), ('2019', 'CD'), ('location', 'NN'), ('karnataka', 'FW'), ('education', 'NN'), ('lib', 'NN'), ('b', 'NN'), ('lib', 'NN'), ('info', 'NN'), ('govtjobs', 'NN'), ('sarkarinaukripic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('dhjfwtujch', 'NN')]","['government', 'jobs', 'institute', 'technology', 'post', 'name', 'professional', 'trainees', 'date', 'jul', 'location', 'education', 'lib', 'b', 'lib', 'info', 'govtjobs', 'sarkarinaukripic', 'twitter', 'com', 'dhjfwtujch']",0,0,3.0
40,"national institute of technology (nit) karnataka recruitment 2019 – 137 vacancies of junior assistant, technician & various vacancy (last date – 17 july 2019) https://allgovnaukri.com/2019/07/08/national-institute-of-technology-nit-karnataka-recruitment-2019-137-vacancies-of-junior-assistant-technician-various-vacancy-last-date-17-july-2019/ …",AllGovNaukri,1148166289229307904,2019-07-08 09:45:49,[],AllGovNaukri,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,National Institute of Technology (NIT Karnataka Recruitment 2019 137 Vacancies of Junior Assistant Technician Various Vacancy (Last Date 17 July 2019 …,"['national', 'institute', 'technology', 'nit', 'karnataka', 'recruitment', '2019', '137', 'vacancies', 'junior', 'assistant', 'technician', 'various', 'vacancy', 'last', 'date', '17', 'july', '2019']","[('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('nit', 'JJ'), ('karnataka', 'CD'), ('recruitment', 'NN'), ('2019', 'CD'), ('137', 'CD'), ('vacancies', 'NNS'), ('junior', 'JJ'), ('assistant', 'JJ'), ('technician', 'JJ'), ('various', 'JJ'), ('vacancy', 'NN'), ('last', 'JJ'), ('date', 'NN'), ('17', 'CD'), ('july', 'NN'), ('2019', 'CD')]","['institute', 'technology', 'recruitment', 'vacancies', 'vacancy', 'date', 'july']",0,0,3.0
41,"government jobs | rozgar

national institute of technology karnataka

post name : library professional trainees 
last date : 31 jul 2019
location : karnataka
education : m.lib, b.lib 
more info : http://bit.ly/2xijpmi 
#govtjobs #sarkarinaukripic.twitter.com/dhjfwtujch",Rozgar.com,1146804610117406720,2019-07-04 15:35:00,"['govtjobs', 'sarkarinaukripic']",rozgar_India,0.0,0.0,,0.0,Neutral,3.0,0.0,0.0,0.0,Government Jobs Rozgar National Institute of Technology Karnataka Post Name Library Professional Trainees Last Date 31 Jul 2019 Location Karnataka Education M.Lib B.Lib More Info #govtjobs #sarkarinaukripic.twitter.com/dHJFwTUJch,"['government', 'jobs', 'rozgar', 'national', 'institute', 'technology', 'karnataka', 'post', 'name', 'library', 'professional', 'trainees', 'last', 'date', '31', 'jul', '2019', 'location', 'karnataka', 'education', 'lib', 'b', 'lib', 'info', 'govtjobs', 'sarkarinaukripic', 'twitter', 'com', 'dhjfwtujch']","[('government', 'NN'), ('jobs', 'NNS'), ('rozgar', 'VBP'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'VBZ'), ('post', 'NN'), ('name', 'NN'), ('library', 'JJ'), ('professional', 'NN'), ('trainees', 'NNS'), ('last', 'JJ'), ('date', 'NN'), ('31', 'CD'), ('jul', 'NN'), ('2019', 'CD'), ('location', 'NN'), ('karnataka', 'FW'), ('education', 'NN'), ('lib', 'NN'), ('b', 'NN'), ('lib', 'NN'), ('info', 'NN'), ('govtjobs', 'NN'), ('sarkarinaukripic', 'NN'), ('twitter', 'NN'), ('com', 'NN'), ('dhjfwtujch', 'NN')]","['government', 'jobs', 'institute', 'technology', 'post', 'name', 'professional', 'trainees', 'date', 'jul', 'location', 'education', 'lib', 'b', 'lib', 'info', 'govtjobs', 'sarkarinaukripic', 'twitter', 'com', 'dhjfwtujch']",0,0,3.0
42,@hrdministry sir i'm from karnataka and i belong to st community. i applied for mtech in national institute of technology karnataka surathkal (nitk).on 18th of june nitk administration asking sc/st students to pay tutorial fee all of sudden which was not there initially pic.twitter.com/5rdtmsipb7,Harsha S R,1141358569557594112,2019-06-19 14:54:23,[],HARSHAsr1,0.0,0.0,,-0.1027,Negative,2.7946,0.0,0.0,0.0,@HRDMinistry sir I'm from Karnataka and I belong to St community I applied for Mtech in National institute of technology Karnataka surathkal (NITK).on 18th of June nitk administration asking sc/St students to pay tutorial fee all of sudden which was not there initially pic.twitter.com/5rDtmSiPb7,"['hrdministry', 'sir', 'karnataka', 'belong', 'st', 'community', 'applied', 'mtech', 'national', 'institute', 'technology', 'karnataka', 'surathkal', 'nitk', '18th', 'june', 'nitk', 'administration', 'asking', 'sc', 'st', 'students', 'pay', 'tutorial', 'fee', 'sudden', 'initially', 'pic', 'twitter', 'com', '5rdtmsipb7']","[('hrdministry', 'NN'), ('sir', 'NN'), ('karnataka', 'NN'), ('belong', 'JJ'), ('st', 'NN'), ('community', 'NN'), ('applied', 'VBN'), ('mtech', 'JJ'), ('national', 'JJ'), ('institute', 'NN'), ('technology', 'NN'), ('karnataka', 'NNP'), ('surathkal', 'VBD'), ('nitk', 'JJ'), ('18th', 'CD'), ('june', 'NN'), ('nitk', 'JJ'), ('administration', 'NN'), ('asking', 'VBG'), ('sc', 'JJ'), ('st', 'JJ'), ('students', 'NNS'), ('pay', 'VBP'), ('tutorial', 'JJ'), ('fee', 'NN'), ('sudden', 'JJ'), ('initially', 'RB'), ('pic', 'VBP'), ('twitter', 'NN'), ('com', 'NN'), ('5rdtmsipb7', 'CD')]","['hrdministry', 'sir', 'karnataka', 'st', 'community', 'institute', 'technology', 'karnataka', 'june', 'administration', 'students', 'fee', 'twitter', 'com']",0,0,2.7946
