,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score
830,830,PES-University-1,Does PES University have a separate hostel facility for MBA students?,1,1,1/1,No,Requested,2018-09-13,https://www.quora.com/Does-PES-University-have-a-separate-hostel-facility-for-MBA-students,"No , and y do you need a separate hostel facility for MBA students,all are same right?,all branches for boys is same ,there are different blocks depending on the fee but there's no separate hostel facility branch wise ",0.0772,Positive,3.1544,0.04,0,3.1544
831,831,PES-University-1,"Is it a good choice to pursue an MBA from PES University, Bangalore through a management seat?",2,5,2/5,No,Followed,2018-09-10,https://www.quora.com/Is-it-a-good-choice-to-pursue-an-MBA-from-PES-University-Bangalore-through-a-management-seat,"I agree with the other anonymous answer. Having studied here for two years and gauging it with the comepetancy level of teachers as well as the ones who come there thru the management seats, I do not hold a high opinion of the college. The teachers, with the exception of a few like Mr Brijesh and Mr Deepak shyam, are all not at par with other institutions like Christ. The teachers do have industrial experience and also degrees from institutions like IIM, but do not know how to teach, nor how to hold a class's attention towards the topic. The previous Dean was way better and more apporoachable th Continue ReadingI agree with the other anonymous answer. Having studied here for two years and gauging it with the comepetancy level of teachers as well as the ones who come there thru the management seats, I do not hold a high opinion of the college. The teachers, with the exception of a few like Mr Brijesh and Mr Deepak shyam, are all not at par with other institutions like Christ. The teachers do have industrial experience and also degrees from institutions like IIM, but do not know how to teach, nor how to hold a class's attention towards the topic. The previous Dean was way better and more apporoachable than the current one who is always busy fixing something that isn't broken. Summing it up, the answer to your question is no. Do not take an admission into PES if you hope to learn, do take admission into PES if all you want is a worthless degree which you can add to the list after your name on your business card. ",0.35591818181818186,Positive,3.7118363636363636,0.08,1,4.711836363636364
832,832,PES-University-1,"Is it a good choice to pursue an MBA from PES University, Bangalore through a management seat?",2,5,2/5,No,Followed,2018-09-10,https://www.quora.com/Is-it-a-good-choice-to-pursue-an-MBA-from-PES-University-Bangalore-through-a-management-seat,"It all depends, do you want a worthless piece of paper which says you are an MBA graduate or need real skills. If you’re the former then PES is the place for you. No ideas, absolute idiocy and a complete disregard to the very ideas of college. If you’re someone who wants a desk job and a white collar job at an MNC; Welcome to the land of orwellian philosophies a.k.a PES ",-0.10840000000000002,Negative,2.7832,0.08,1,1.7832
833,833,PES-University-1,Which stream are you looking for to join PES?,0,2,0/2,No,Requested,2018-09-08,https://www.quora.com/Which-stream-are-you-looking-for-to-join-PES,"PES is only worth joining if you are taking Computer Science. The exposure in Computer Science department is tremendous. You will get a lot of opportunities to join various labs, do internships and attend workshops. Some professors are really good and they will go to extents to help you. You can work on research projects and publish papers with ease under their guidance. At the end of your engineering when you will sit for placements, it will be easy for you since almost 75 good companies come for hiring core CS students. Each company takes an average of 4 students. So the odds are high for yo Continue ReadingPES is only worth joining if you are taking Computer Science. The exposure in Computer Science department is tremendous. You will get a lot of opportunities to join various labs, do internships and attend workshops. Some professors are really good and they will go to extents to help you. You can work on research projects and publish papers with ease under their guidance. At the end of your engineering when you will sit for placements, it will be easy for you since almost 75 good companies come for hiring core CS students. Each company takes an average of 4 students. So the odds are high for you to bag a decent package. The average package for CS is around 10LPA. For other branches, however, the placements are pathetic. You will be forced to take up minors in Computer Science so that you get a hang of coding. Hardly 2–3 core companies for Electrical and Electronics, and Mechanical visit the campus. Mostly students belonging to branches other than Computer Science end up sitting for Tier3 companies with an average package of 3LPA. Hence, join PES only if your interested in Computer Science. ",0.2228047619047619,Positive,3.445609523809524,0.0,0,3.445609523809524
834,834,PES-University-1,Which stream are you looking for to join PES?,0,2,0/2,No,Requested,2018-09-08,https://www.quora.com/Which-stream-are-you-looking-for-to-join-PES,As i am in EC but placement wise Cs is the most demanding stream than EC than EEE and so on. But don't choose the stream placement wise choose which u able to understand and in which u will become the master in 4 yrs. ,0.48119999999999996,Positive,3.9623999999999997,0.0,0,3.9623999999999997
835,835,PES-University-1,"Which college is better, Dayananda Sagar College of Engineering or PES Institute of Technology, South Campus?",1,2,1/2,No,Followed,2019-06-06,https://www.quora.com/Which-college-is-better-Dayananda-Sagar-College-of-Engineering-or-PES-Institute-of-Technology-South-Campus,"Dayanand Sagar College of Engineering is a better choice. Though PESIT is a well known college , but the South campus is remote and there are no happening places around that place. When it comes to studies , Dayanand is still a better choice and offers  placement. ",0.19123333333333337,Positive,3.3824666666666667,0.04,0,3.3824666666666667
836,836,PES-University-1,"Which college is better, Dayananda Sagar College of Engineering or PES Institute of Technology, South Campus?",1,2,1/2,No,Followed,2019-06-06,https://www.quora.com/Which-college-is-better-Dayananda-Sagar-College-of-Engineering-or-PES-Institute-of-Technology-South-Campus,"PESIT (South campus) literally has one building. There is no good infrastructure and also the location is quite deserted. Whereas, DSCE had a beautiful campus and it has good placements scene for the core branches. ",0.1457,Positive,3.2914,0.04,0,3.2914
837,837,PES-University-1,How is PES 2019 better than PES 2018? I mean what is the loss of playing PES 2018 in 2018–19 season?,2,1,2/1,No,Followed,2018-09-05,https://www.quora.com/How-is-PES-2019-better-than-PES-2018-I-mean-what-is-the-loss-of-playing-PES-2018-in-2018-19-season,"Pes have updated teams, atleast 9 new leagues, better graphics, grass is more detailled, the game pace is little bit slower to make it more realistic, the gameplay is better etc etc. So. That why PES 19 is better than 18 ",0.38023333333333337,Positive,3.760466666666667,0.08,1,4.760466666666667
838,838,PES-University-1,"Why do PESIT BSc. students have to pay for open-air parking while PESU students don't, even though it's a proper parking structure? Aren't both campuses supposed to be equal as per orientation?",0,1,0/1,No,Requested,2018-09-04,https://www.quora.com/Why-do-PESIT-BSc-students-have-to-pay-for-open-air-parking-while-PESU-students-dont-even-though-its-a-proper-parking-structure-Arent-both-campuses-supposed-to-be-equal-as-per-orientation,All PESU students pay amenities fee while PESIT BSC students don’t. Incidentally it is paid parking for four wheelers in both the Campuses. ,-0.05135,Negative,2.8973,0.0,0,2.8973
839,839,PES-University-1,What is the fee for a PES ladies hostel?,2,1,2/1,No,Followed,2018-09-05,https://www.quora.com/What-is-the-fee-for-a-PES-ladies-hostel, Hostel fee same for everyone ,0.0,Neutral,3.0,0.08,1,
840,840,PES-University-1,When will PES 19 be released?,1,1,1/1,No,Requested,2018-09-02,https://www.quora.com/When-will-PES-19-be-released,Based on this link : Pro Evolution Soccer 2019 Announced It is already released in two Editions. ,0.0,Neutral,3.0,0.04,0,3.0
841,841,PES-University-1,Is mechanical engineering in NIE better than mechanical engineering at PES University?,5,1,5/1,Yes,Followed,2018-08-28,https://www.quora.com/Is-mechanical-engineering-in-NIE-better-than-mechanical-engineering-at-PES-University,"PES/NIE is a fraud engineering college because it does not fulfill the criteria mentioned in this post, which means, it cannot produce any skilled engineer of any kind.The question is meaningless because there is NO concept of placement from such colleges because all the degree holders from such colleges are shifted as clerks in the services based companies owned by the college owners. Yes, the pool campus placement happens at all such tier-4 engineering colleges in India to fool the degreeholdersbecause all such colleges and all the companies participating in the pool campus belong to the same set of people.Placement happens when an engineering company needs skilled engineers and searches for those people at various colleges, offering a salary of about 60+ thousand rupees per month as an initial salary, because this is what a normal salary of any engineer of the world is. Most of the degree holders from such colleges are shifted as clerks in the services based companies owned by the college owners. 2–3 LPA.  This question is meaningless because: There are two ways to become a mechanical/automobile engineer in India Competing in some competitive exam to become a mechanical engineer in the govt sector.Getting recruited in some private mechanical engineering company from some top-10 Indian engineering colleges.There is NO third way to become a mechanical engineer in India. ",-0.31628,Negative,2.36744,0.2,1,1.3674400000000002
842,842,PES-University-1,where can I get the license key for PES 2017?,5,1,5/1,Yes,Followed,2020-01-21,https://www.quora.com/where-can-I-get-the-license-key-for-PES-2017,"You can get a license key right here: Amazon.com: Pro Evolution Soccer 2017 - PlayStation 4 Standard Edition: Konami of America: Video Games Without a trade in, it costs $25.92. ",0.0,Neutral,3.0,0.2,1,
843,843,PES-University-1,What is the NC course at PES University for 1st year students?,6,1,6/1,Yes,Followed,2018-08-31,https://www.quora.com/What-is-the-NC-course-at-PES-University-for-1st-year-students,Non Credit or Audit Only course. The performance in this course is not taken into consideration for computing SGPA. ,0.1909,Positive,3.3818,0.24,1,4.3818
844,844,PES-University-1,"Which amongst these engineering colleges is the best for a CSE: BMSCE, MSRIT or PES University?",5,3,5/3,No,Followed,2019-12-27,https://www.quora.com/Which-amongst-these-engineering-colleges-is-the-best-for-a-CSE-BMSCE-MSRIT-or-PES-University,"Of the three which you’ve mentioned, PES University is the best. It’s CS department offers the best placements, compared to any other college in Bangalore and even some NITs. If you’re interested in MS, there are a lot of opportunities for one to build an amazing resume to apply for colleges abroad. PESU has many connections with colleges in the US and the college sends a lot of students to the US for their summer internships and these students actually end up publishing a paper. College is strict though, I’ve had a much more easy life in school. Teachers are good and helpful, so if you’re good Continue ReadingOf the three which you’ve mentioned, PES University is the best. It’s CS department offers the best placements, compared to any other college in Bangalore and even some NITs. If you’re interested in MS, there are a lot of opportunities for one to build an amazing resume to apply for colleges abroad. PESU has many connections with colleges in the US and the college sends a lot of students to the US for their summer internships and these students actually end up publishing a paper. College is strict though, I’ve had a much more easy life in school. Teachers are good and helpful, so if you’re good to them, they become lenient towards you. There are endless opportunities in the college and is usually served on a silver platter to you. You just need to work a bit hard or be smart. By the way, I’ve met some people in the IT industry and their reaction when they heard that I study at PESU is “Life Set”. ",0.5055714285714286,Positive,4.011142857142858,0.2,1,5.0
845,845,PES-University-1,"Which amongst these engineering colleges is the best for a CSE: BMSCE, MSRIT or PES University?",5,3,5/3,No,Followed,2019-12-27,https://www.quora.com/Which-amongst-these-engineering-colleges-is-the-best-for-a-CSE-BMSCE-MSRIT-or-PES-University,"Hello, PES university is obviously the best college for CSE branch. Some people do rate it even equal or slightly better than RVCE as well. Even BMS and MSRIT are very good but PES in past 5–6 years has achieved a lot. Below are the few parameters which explains why:- Course curriculum- PES University is a deemed university which gives it the freedom to choose the course structure as they want. They have always got the most updated syllabus looking at the growth of the IT sector. This option is not available in BMS and MSRIT as they have to follow VTU guidelines.PESSAT & KCET- They hire there stContinue ReadingHello, PES university is obviously the best college for CSE branch. Some people do rate it even equal or slightly better than RVCE as well. Even BMS and MSRIT are very good but PES in past 5–6 years has achieved a lot. Below are the few parameters which explains why:- Course curriculum- PES University is a deemed university which gives it the freedom to choose the course structure as they want. They have always got the most updated syllabus looking at the growth of the IT sector. This option is not available in BMS and MSRIT as they have to follow VTU guidelines.PESSAT & KCET- They hire there students through both these exams. Only the toppers of thix exam selects this college. So as i have mentioned in my previous answers as well that the quality of any college is determined by there students. Since top students studies here so the college also does well.Management quota- Even in management quota you need to score really well (minimum 80% in PCM) to get a seat in management quota. so even if you pay higher fees you need to maintain the good marks in your 12th board. They are very strict about this.Placements/projects- Due to above mentioned points there placement records are very good. They get project funding from various government and private institute.There are the most important factors. So choose your college wisely. Happy learning. ",0.4327842105263158,Positive,3.8655684210526315,0.2,1,4.8655684210526315
846,846,PES-University-1,"With a DCET rank of 951 and GM category, what top 5 colleges can I expect for CSE in Bengaluru?",2,1,2/1,No,Followed,2018-08-22,https://www.quora.com/With-a-DCET-rank-of-951-and-GM-category-what-top-5-colleges-can-I-expect-for-CSE-in-Bengaluru,"You can expect Dayanand sugar (DSCE), MSRIT, BMSCE, Ambedkar institute of technology (AIT) , New horizon college of engineering, AMC,BIT,BNMIT, JSS, PES university. You can opt all these colleges based on ur priority and u may get any college in the above list. ",0.0,Neutral,3.0,0.08,1,
847,847,PES-University-1,"What is the highest package at RVCE, MSRIT, BMS, and PES in 2018?",25,5,25/5,Yes,Followed,2020-07-06,https://www.quora.com/What-is-the-highest-package-at-RVCE-MSRIT-BMS-and-PES-in-2018,"Thanks for the A2A! I am a student of 7th semester at RVCE. Telling about the placements in RVCE, I am supposing you want to know about the highest package of overall RVCE irrespective of the branch. Till now the highest package offered at RVCE is by Atlassian which was 50 lakhs CTC and second was Microsoft with 39.2 lakhs CTC. They took 2 and 3 students from our college respectively. I went through the answer about PES University, getting 11 students placed at Microsoft with the same package. Although the base package of Microsoft is 11 LPA which will be the cash in hand every employee will get.  Continue ReadingThanks for the A2A! I am a student of 7th semester at RVCE. Telling about the placements in RVCE, I am supposing you want to know about the highest package of overall RVCE irrespective of the branch. Till now the highest package offered at RVCE is by Atlassian which was 50 lakhs CTC and second was Microsoft with 39.2 lakhs CTC. They took 2 and 3 students from our college respectively. I went through the answer about PES University, getting 11 students placed at Microsoft with the same package. Although the base package of Microsoft is 11 LPA which will be the cash in hand every employee will get. They have certainly got the advantage of their tie-up with Microsoft same as ours with Cisco which took 54 people at 13.5 CTC. So you can compare both easily. Apart from this, there were companies coming on a daily basis since 9th July with a package on an average greater than 15 CTC which includes companies like SAP Labs (17 CTC), Goldman Sachs ( 22 CTC), Walmart ( 17 CTC) and many many more. It's just been around 40–50 days and already 42 companies have visited the campus, most of them were an Open dream ( more than 8 lakhs) and the profile of most was for either Software Engineer or Analyst. There is a possibility that Rubriks will be coming to RVCE with a package offer of 98 CTC. Hope you would have got an idea. PS: There are many more details related to placements like there were companies coming for core branches as well, some companies not just in RVCE but elsewhere also give an offer in three categories 1. Full-time Job + Internship 2. Full-Time Job 3. Internship only Internship period is for 8th sem, and conversion of it to full time depends on the company. For any further question, you can DM me. ",0.19210000000000002,Positive,3.3842,1.0,1,4.3842
848,848,PES-University-1,"What is the highest package at RVCE, MSRIT, BMS, and PES in 2018?",25,5,25/5,Yes,Followed,2020-07-06,https://www.quora.com/What-is-the-highest-package-at-RVCE-MSRIT-BMS-and-PES-in-2018,"Placements for the graduating class of 2019 has started last month in all the four campuses. The highest package offered till date this year was to 11 students who were recruited by Microsoft SDC for an annual package of 39.2 Lakhs at PES University. In addition, yesterday 92 students were recruited by DELLIOTE. It would be interesting to know the statistics of placement in the these two companies at the other 3 campuses. Two useful queries to get the true picture of placement would be: Name of the company, highest compensation offered and number of offers for the graduating class of 2019.Name of Continue ReadingPlacements for the graduating class of 2019 has started last month in all the four campuses. The highest package offered till date this year was to 11 students who were recruited by Microsoft SDC for an annual package of 39.2 Lakhs at PES University. In addition, yesterday 92 students were recruited by DELLIOTE. It would be interesting to know the statistics of placement in the these two companies at the other 3 campuses. Two useful queries to get the true picture of placement would be: Name of the company, highest compensation offered and number of offers for the graduating class of 2019.Name of company (along with number of offers) which has recruited over 75 students with an annual compensation package in excess of 6 Lakhs per annum for the graduating class of 2019.This data is already available in most of the reputed institutions in India. ",0.2516888888888889,Positive,3.5033777777777777,1.0,1,4.503377777777778
849,849,PES-University-1,Do the questions at PES University come from the question bank in the booklet that they provide?,1,4,1/4,No,Followed,2018-08-15,https://www.quora.com/Do-the-questions-at-PES-University-come-from-the-question-bank-in-the-booklet-that-they-provide,No. Not at all. Question bank are kind of sample for students to just get an idea about the kind of questions as well as they serve as practise paper for them. Do go through them and solve. It would be helpful. Good luck. ,0.26776666666666665,Positive,3.5355333333333334,0.04,0,3.5355333333333334
850,850,PES-University-1,Do the questions at PES University come from the question bank in the booklet that they provide?,1,4,1/4,No,Followed,2018-08-15,https://www.quora.com/Do-the-questions-at-PES-University-come-from-the-question-bank-in-the-booklet-that-they-provide,"No, the booklet is just for practice. Little bit similar questions may be asked based on it, but don’t get your hopes up. One gets to know from which topics the questions may come or which topic is more to be stressed while studying. ",0.059066666666666656,Positive,3.118133333333333,0.04,0,3.118133333333333
851,851,PES-University-1,How important is it to pay 15K as additional fees at pes university? Should I pay it all 4 years?,1,1,1/1,No,Followed,2018-08-12,https://www.quora.com/How-important-is-it-to-pay-15K-as-additional-fees-at-pes-university-Should-I-pay-it-all-4-years,"No, you need not! Study hard get Scholarship! Just focus on scholarship! ",-0.058633333333333336,Negative,2.8827333333333334,0.04,0,2.8827333333333334
852,852,PES-University-1,"Have mechanical engineers from PES University got placed in good companies? If yes, then which ones?",1,2,1/2,No,Followed,2018-08-12,https://www.quora.com/Have-mechanical-engineers-from-PES-University-got-placed-in-good-companies-If-yes-then-which-ones,"pes is a fraud engineering college because it does not fulfill the criteria mentioned in this post, which means, it cannot produce any skilled engineer of any kind.The question is meaningless because there is NO concept of placement from such colleges because all the degree holders from such colleges are shifted as clerks in the services based companies owned by the college owners. Yes, the pool campus placement happens at all such tier-4 engineering colleges in India to fool the degree holdersbecause all such colleges and all the companies participating in the pool campus belong to the same s Continue Readingpes is a fraud engineering college because it does not fulfill the criteria mentioned in this post, which means, it cannot produce any skilled engineer of any kind.The question is meaningless because there is NO concept of placement from such colleges because all the degree holders from such colleges are shifted as clerks in the services based companies owned by the college owners. Yes, the pool campus placement happens at all such tier-4 engineering colleges in India to fool the degree holdersbecause all such colleges and all the companies participating in the pool campus belong to the same set of people.Placement happens when an engineering company needs skilled engineers and searches for those people at various colleges, offering a salary of about 60+ thousand rupees per month as an initial salary, because this is what a normal salary of any engineer of the world is. Most of the degree holders from such colleges are shifted as clerks in the services based companies owned by the college owners. 2–3 LPA.  There are only two ways to become a mechanical/automobile engineer in India Competing in some competitive exam to become a mechanical engineer in the govt sector.Getting recruited in some private mechanical engineering company from some top-10 Indian engineering colleges.There is NO third way to become a mechanical engineer in India ",-0.36015,Negative,2.2797,0.04,0,2.2797
853,853,PES-University-1,"Have mechanical engineers from PES University got placed in good companies? If yes, then which ones?",1,2,1/2,No,Followed,2018-08-12,https://www.quora.com/Have-mechanical-engineers-from-PES-University-got-placed-in-good-companies-If-yes-then-which-ones,"in the outgoing batch of 2018, maybe one or two got placed in tire one IT firms which offered package of more than 8LPA, and as usual around 80 of them got placed in accenture for a package of 3.5LPA, and to my knowledge around 15–20 got placed in core companies like quest global, bosch etc (one got placed in Deloitte for a package of 6.5LPA for position of data analyst, deloitte had selected 80 students from our college during 2018 which was peak in history, out of it only one from mechanical got selected, i dont know whether its a problem with students of mech or what, but i can damn surely  Continue Readingin the outgoing batch of 2018, maybe one or two got placed in tire one IT firms which offered package of more than 8LPA, and as usual around 80 of them got placed in accenture for a package of 3.5LPA, and to my knowledge around 15–20 got placed in core companies like quest global, bosch etc (one got placed in Deloitte for a package of 6.5LPA for position of data analyst, deloitte had selected 80 students from our college during 2018 which was peak in history, out of it only one from mechanical got selected, i dont know whether its a problem with students of mech or what, but i can damn surely tell you that people of other branches are really hard working and focused unlike mechanical) . ",0.715,Positive,4.43,0.04,0,4.43
854,854,PES-University-1,Which companies come for internships for the CSE students at PES University in the 5th semester?,5,2,5/2,No,Followed,2020-03-17,https://www.quora.com/Which-companies-come-for-internships-for-the-CSE-students-at-PES-University-in-the-5th-semester,"Last year the list of companies which came are :- (1) Morgan Stanley - 5–6 selected (2) Goldman Sachs - less than 5 got selected (3) Akami - around 5–10 people (4) Itron - around 5 got selected (5) Lam Research - more than 10 (6) Cisco - 7 people got selected (all got ppo) (7) Endurance International - Only 1 got selected (8) Walmart - 8 people(all got ppo) (9) Samsung R&D - 13 got selected (8 got ppo) (10) Zomato Some more 2–3 startups also showed up. Morgan , Goldman , Itron , Walmart came in 5th semester rest all other came in the 6th semester. ",0.2787,Positive,3.5574,0.2,1,4.5573999999999995
855,855,PES-University-1,Which companies come for internships for the CSE students at PES University in the 5th semester?,5,2,5/2,No,Followed,2020-03-17,https://www.quora.com/Which-companies-come-for-internships-for-the-CSE-students-at-PES-University-in-the-5th-semester,None.Such facility is available to only the engineering students from some top-10 Indian engineering colleges.Most of the engineering students from such colleges arrange for some random summer training certificates.Praveen Kumar Singh's post in Indian engg. industry,0.0,Neutral,3.0,0.2,1,
856,856,PES-University-1,"What are the disadvantages of studying at PES University, Bangalore?",17,2,17/2,Yes,Followed,2020-02-15,https://www.quora.com/What-are-the-disadvantages-of-studying-at-PES-University-Bangalore,PESU formerly know as PESIT is one among the Top colleges in Karnataka there is no such Disadvantages because you will be getting good placement in your upcoming academics But if you are studing in PESIT south campus then you are unlucky because that college has open recently and do not hold any good placement records and the teachers over there are not so good ,-0.6978,Negative,1.6044,0.68,1,1.0
857,857,PES-University-1,"What are the disadvantages of studying at PES University, Bangalore?",17,2,17/2,Yes,Followed,2020-02-15,https://www.quora.com/What-are-the-disadvantages-of-studying-at-PES-University-Bangalore,CompetitionDiscipline + HardworkEmphasis on continuous improvementStakeholder expectations,0.0,Neutral,3.0,0.68,1,
858,858,PES-University-1,"Is MSRIT (telecommunication engineering) better than PESIT, South Campus (ECE)?",5,1,5/1,Yes,Followed,2018-08-08,https://www.quora.com/Is-MSRIT-telecommunication-engineering-better-than-PESIT-South-Campus-ECE,"Yes. Twenty years ago it was, and even today I think it is the same ",0.20095,Positive,3.4019,0.2,1,4.4018999999999995
859,859,PES-University-1,"Which is better, CS at PES Mandya or civil at NIE?",4,4,4/4,No,Followed,2020-01-21,https://www.quora.com/Which-is-better-CS-at-PES-Mandya-or-civil-at-NIE,"If u need to earn money very fast then CS ll be the better option somehow you ll get placed if u complete your course there are private companies which will give you training and get placed you will earn somewhere around 12k to 25k as your first month salary. If u need to earn knowledge in the Computer Science field then don’t go for engineering try BCA and do MCA you ll start learning from the 1st year, In engineering you will simply waste a year for all branch subjects which you will never understand and regret it later. (You dont have to know how the 3 phase induction motor works to do codin Continue ReadingIf u need to earn money very fast then CS ll be the better option somehow you ll get placed if u complete your course there are private companies which will give you training and get placed you will earn somewhere around 12k to 25k as your first month salary. If u need to earn knowledge in the Computer Science field then don’t go for engineering try BCA and do MCA you ll start learning from the 1st year, In engineering you will simply waste a year for all branch subjects which you will never understand and regret it later. (You dont have to know how the 3 phase induction motor works to do coding in future) Civil in NIE is best but regrading placements there is no option like core companies will never visit if they visit only few gets selected placements rate is very low compared to CS so you have to study further to earn and so many will get placed in IT companies with no idea what work they do. If you have little knowledge with coding take CS (college doesn’t matter) try several online free courses improve your coding skills if you have no interest sitting in front of computer and no idea of what CS is it will be a nightmare. Civil mainly will be a outdoor job, continue to study further there are wide option you can earn more but not fast if u are patient and good designer with creative ideas. ",0.1463142857142857,Positive,3.2926285714285712,0.16,1,4.292628571428571
860,860,PES-University-1,"Which is better, CS at PES Mandya or civil at NIE?",4,4,4/4,No,Followed,2020-01-21,https://www.quora.com/Which-is-better-CS-at-PES-Mandya-or-civil-at-NIE,Civil at NIE. Why Civil at NIE is better? NIE is one of the top colleges in karanataka state.Civil consider 2 most preferred branch after Mechanical in NIE.Lectures are good but not Best.You can get Verity of knowledge & friends in College campus.You can attend N number of workshop during your Engineering academic.You can attend National & International conference if you are interested in publishing your paper.Campus placement is almost 80% confirm remain 20% depends upon your abilities.Why you should give second choice for PES Mandya. You can't get practical knowledge. You should satisfy with thContinue ReadingCivil at NIE. Why Civil at NIE is better? NIE is one of the top colleges in karanataka state.Civil consider 2 most preferred branch after Mechanical in NIE.Lectures are good but not Best.You can get Verity of knowledge & friends in College campus.You can attend N number of workshop during your Engineering academic.You can attend National & International conference if you are interested in publishing your paper.Campus placement is almost 80% confirm remain 20% depends upon your abilities.Why you should give second choice for PES Mandya. You can't get practical knowledge. You should satisfy with theory knowledge.PES Mandya College environment is like village environment it's good for engineering student special CS branch.Lecture are not good has compair to NIE.Library is not standard has compair to NIE library.You really need to work hard for campus placement.,0.43596666666666667,Positive,3.8719333333333332,0.16,1,4.871933333333333
861,861,PES-University-1,Does PES University provide textbooks for the first year students?,3,5,3/5,No,Followed,2020-01-21,https://www.quora.com/Does-PES-University-provide-textbooks-for-the-first-year-students,"No, the course information book mentions which textbooks to follow and these books can be taken from the student library which has ample books for everybody and can be issued from there. Another way to get the textbooks is from the campus mart. It is a place inside the campus, where you can buy all stationary related stuff and also buy the textbooks you need or you can even get the xerox of the whole book at a cheaper price. ",0.0,Neutral,3.0,0.12,1,
862,862,PES-University-1,Does PES University provide textbooks for the first year students?,3,5,3/5,No,Followed,2020-01-21,https://www.quora.com/Does-PES-University-provide-textbooks-for-the-first-year-students,"No, Pes University does not provide textbooks for first year students. But it does provide you 2 notebooks 1 course information book and 2 files. ",0.0,Neutral,3.0,0.12,1,
863,863,PES-University-1,"Which is better, CS at PES Mandya or biotechnology at PESIT Bangalore?",1,1,1/1,No,Followed,2018-08-05,https://www.quora.com/Which-is-better-CS-at-PES-Mandya-or-biotechnology-at-PESIT-Bangalore,"This question can't be answered, it depends on the why u look at it. CS and BIOTECHNOLOGY are totally different fields no were comparable. Difficulty of sub in between each branch in engg is a bit more or less difficult than each other but no major differences. Job wise the cs students have more tendency to get jobs when compared to the other( at least for now due to IT). If I like Something like biotechnology and joining cs and learning coding without any knowledge and interest is of no use u may get placed but will not able to grow higher limits without interest. And finally depends on ur financial situation leaving is metropolitan city like Bangalore is more expensive that leaving in mandya they r not far away from each other but enough to make a difference. After all this it concludes to ur wish, still u don't have any decision then to leave the life peacefully without job or future worries(at least less worried) just join CS. ",0.04315714285714287,Neutral,3.086314285714286,0.04,0,3.086314285714286
864,864,PES-University-1,Why is India not at PES 2018?,2,1,2/1,No,Followed,2018-08-05,https://www.quora.com/Why-is-India-not-at-PES-2018,Because even if India comes in Pes 2018 their revenue won't increase or in other words it won't affect their return on investment in long term as well. ,0.0356,Neutral,3.0712,0.08,1,4.0712
865,865,PES-University-1,Can I change my branch in PES? EEE to CS?,7,3,7/3,No,Followed,2018-08-11,https://www.quora.com/Can-I-change-my-branch-in-PES-EEE-to-CS,"Thanks for A2A Yes, you can change your branch after your 1st year Make sure you maintain a good CGPA in your 1st year. But it also depends on the availability of seats since there's a high demand for CS branch in PES University, there are slim chances If you maintain a good CGPA and if you're in the top 10% in your batch, there's a chance! ",0.86025,Positive,4.7204999999999995,0.28,1,5.0
866,866,PES-University-1,Can I change my branch in PES? EEE to CS?,7,3,7/3,No,Followed,2018-08-11,https://www.quora.com/Can-I-change-my-branch-in-PES-EEE-to-CS,"Yes, you can. The criteria for you to qualify is that your cgpa in the first year has to be greater than 9.5 and you must pass all the subjects in one try. Then you can fill the form for the branch change. You must also pay some registration fees. ",0.1651,Positive,3.3302,0.28,1,4.3302
867,867,PES-University-1,What is the first semester syllabus for ECE at PES University?,6,1,6/1,Yes,Followed,2020-01-21,https://www.quora.com/What-is-the-first-semester-syllabus-for-ECE-at-PES-University,"All the first semester students of all the branches will have the same syllabus. All the students will be divided into two groups, one set of students will follow physics cycle while the other set of students will follow the chemistry cycle. And in the 2nd semester their cycle will be exchanged. So, they will provide a course information book where all the details regarding the syllabus is mentioned including the books to be referred. ",0.0,Neutral,3.0,0.24,1,
868,868,PES-University-1,Is mechanical engineering in PES Mandya good?,2,1,2/1,No,Followed,2018-08-04,https://www.quora.com/Is-mechanical-engineering-in-PES-Mandya-good,I donw ,0.0,Neutral,3.0,0.08,1,
869,869,PES-University-1,"Two particles A and B, having charges 8.0× 10^-6 C and 2.0×^10-6 C respectively, are held fixed with a separation of 20 cm. Where should a third charged particle be placed so that it does not experience a net electric force?",5,1,5/1,Yes,Followed,2020-01-21,https://www.quora.com/Two-particles-A-and-B-having-charges-8-0-10-6-C-and-2-0-10-6-C-respectively-are-held-fixed-with-a-separation-of-20-cm-Where-should-a-third-charged-particle-be-placed-so-that-it-does-not-experience-a-net-electric,Hello.  Enjoy ! ,0.27055,Positive,3.5411,0.2,1,4.5411
870,870,PES-University-1,What is the answer to 6+0+6?,1,2,1/2,No,Followed,2018-07-31,https://www.quora.com/What-is-the-answer-to-6-0-6,6 plus 0 equals 6 (1) 6 plus 6 equals 12 (2) Congrats! You just solved the problem! ,0.17315,Positive,3.3463,0.04,0,3.3463
871,871,PES-University-1,What is the answer to 6+0+6?,1,2,1/2,No,Followed,2018-07-31,https://www.quora.com/What-is-the-answer-to-6-0-6,6+0+6=12 ,0.0,Neutral,3.0,0.04,0,3.0
