,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score,old_score
1328,1328,International-Institute-of-Information-Technology-Bangalore-IIITB,Is it possible to do a M.Tech in IIIT Banglore while working in a company like Cognizant?,2,3,2/3,No,Followed,2015-07-24,https://www.quora.com/Is-it-possible-to-do-a-M-Tech-in-IIIT-Banglore-while-working-in-a-company-like-Cognizant,"I don't understand why everyone ask these kind of questions. Let me be clear that your job has got nothing to do with your education. If you are able to get into that college following the required procedures like Entrance Exams, Interviews etc, then there is nothing stopping you. All you need to ensure is that you get a very good score so that even the college authorities can't stop from getting admissions :) ",0.423875,Positive,3.84775,0.009433962264150943,0,3.84775,3.84775
1329,1329,International-Institute-of-Information-Technology-Bangalore-IIITB,What college should I choose: IIT Tirupati or IIIT Bangalore?,8,4,8/4,No,Followed,2017-06-12,https://www.quora.com/What-college-should-I-choose-IIT-Tirupati-or-IIIT-Bangalore,"I feel you should take IIIT Bangalore hands down because, well, you actually like CSE. This degree may decide what you end up doing for a major period of your life. The IIT tag is not going to help you when you realize that you do not belong in mechanical. Moreover, as you have said, that Tirupati has campus issues. And the appeal of the new IITs is not that great. So I'd say go ahead and pursue you interest. ",0.032949999999999986,Neutral,3.0659,0.03773584905660377,1,3.0659,3.0659
1330,1330,International-Institute-of-Information-Technology-Bangalore-IIITB,What college should I choose: IIT Tirupati or IIIT Bangalore?,8,4,8/4,No,Followed,2017-06-12,https://www.quora.com/What-college-should-I-choose-IIT-Tirupati-or-IIIT-Bangalore,IIIT Bangalore >>>>> IIT Tirupati. You can't compare new IITs with old IITs. Just for the sake of tag name don't join new IITs. It will take few years for new IITs to excel. ,0.058824999999999995,Positive,3.11765,0.03773584905660377,1,4.117649999999999,3.11765
1331,1331,International-Institute-of-Information-Technology-Bangalore-IIITB,What would be a comparison between the BTech in CSE offered at VIT Vellore and the iMTech in CSE offered at IIIT Bangalore?,2,2,2/2,No,Followed,2016-04-11,https://www.quora.com/What-would-be-a-comparison-between-the-BTech-in-CSE-offered-at-VIT-Vellore-and-the-iMTech-in-CSE-offered-at-IIIT-Bangalore,"Seriously this sort of question makes me laugh. The level of CSE in IIIT Bangalore and also the other 3 (Hyderabad, Delhi, Allahabad) should only be compared with older and some of the new IIT's and some NIT's or BITS. Please do some serious research before you ask these type of qns. It will save time for both of us. ",0.296075,Positive,3.59215,0.009433962264150943,0,3.59215,3.59215
1332,1332,International-Institute-of-Information-Technology-Bangalore-IIITB,What would be a comparison between the BTech in CSE offered at VIT Vellore and the iMTech in CSE offered at IIIT Bangalore?,2,2,2/2,No,Followed,2016-04-11,https://www.quora.com/What-would-be-a-comparison-between-the-BTech-in-CSE-offered-at-VIT-Vellore-and-the-iMTech-in-CSE-offered-at-IIIT-Bangalore,Well I think the basic difference is that Btech engineering only provides you btech degree whereas an  integrated mtech degree will provide with you both in 5 years.As for the quality of studying I don't have any information about IIIT Bangalore. ,0.2732,Positive,3.5464,0.009433962264150943,0,3.5464,3.5464
1333,1333,International-Institute-of-Information-Technology-Bangalore-IIITB,Getting into IIIT Banglore or Bit Mesra which is the best?,2,4,2/4,No,Followed,2015-07-16,https://www.quora.com/Getting-into-IIIT-Banglore-or-Bit-Mesra-which-is-the-best,"Depends on your interests. If you want to persue CS, IT then IIITB is the way to go. IIITB has one of the best faculty when it comes to CS, IT. The professors are well respected and a letter of recommendation from them can go a long way if you want to pursue PhD. IIITB also has a distinct advantage of being at the centre of India's Silicon Valley, Bangalore. The much needed industry exposure helps you know about the demand of the industry and how to adapt accordingly. ",0.3596333333333333,Positive,3.7192666666666665,0.009433962264150943,0,3.7192666666666665,3.7192666666666665
1334,1334,International-Institute-of-Information-Technology-Bangalore-IIITB,Getting into IIIT Banglore or Bit Mesra which is the best?,2,4,2/4,No,Followed,2015-07-16,https://www.quora.com/Getting-into-IIIT-Banglore-or-Bit-Mesra-which-is-the-best,"bit mesra , because its older than iiit banglore and it has a better campus than iiit. bit mesra has a vast range of courses than iiit banglore and is technically more established than iiit. ",0.2202,Positive,3.4404,0.009433962264150943,0,3.4404,3.4404
1335,1335,International-Institute-of-Information-Technology-Bangalore-IIITB,"Which should I take, IIIT Bhubaneshwar or CMRIT Bangalore?",2,4,2/4,No,Followed,2015-07-16,https://www.quora.com/Which-should-I-take-IIIT-Bhubaneshwar-or-CMRIT-Bangalore,"IIIT Bhabaneshwar. Without any doubt! I am an alumnus of CMRIT and believe me, the college has nothing to offer you. I am sad that being an alumnus, I am discouraging you but then, this is the truth.Infrastructure: AverageFull Residential Campus: No. Also, hostel is bad & overpricedTeaching Standards: PatheticFacilities: Average to badExtra-Curricular: Not encouragedAttendance: StrictDisciplinary Measures: Unreasonable (Dress code, hostel in time, etc.)Student Diversity & Crowd: AveragePlacements: Very OrdinaryExpensive: Yes, at around 1.5L/annum excluding hostel fee The scene is prett Continue ReadingIIIT Bhabaneshwar. Without any doubt! I am an alumnus of CMRIT and believe me, the college has nothing to offer you. I am sad that being an alumnus, I am discouraging you but then, this is the truth.Infrastructure: AverageFull Residential Campus: No. Also, hostel is bad & overpricedTeaching Standards: PatheticFacilities: Average to badExtra-Curricular: Not encouragedAttendance: StrictDisciplinary Measures: Unreasonable (Dress code, hostel in time, etc.)Student Diversity & Crowd: AveragePlacements: Very OrdinaryExpensive: Yes, at around 1.5L/annum excluding hostel fee The scene is pretty sad, overall.This might help: CMR Institute of Technology (CMRIT), ITPL Road I don't know much about IIIT Bhubaneshwar. But it looks like a good college. It is a recognized university established by the Government of Orissa. It is young but its reputation is getting better year by year. It is less expensive, has a full residential campus, better faculty & pretty good facilities (for academics & otherwise).  I don't think you should even be comparing them.Go for IIIT Bhabaneshwar!! ",0.12124117647058821,Positive,3.2424823529411766,0.009433962264150943,0,3.2424823529411766,3.2424823529411766
1336,1336,International-Institute-of-Information-Technology-Bangalore-IIITB,"Which should I take, IIIT Bhubaneshwar or CMRIT Bangalore?",2,4,2/4,No,Followed,2015-07-16,https://www.quora.com/Which-should-I-take-IIIT-Bhubaneshwar-or-CMRIT-Bangalore,CMRIT is in the Silicon valley of India. It is one of the top institutes and only college with NAAC A+. Students have won prizes in Smart India Hackathon surpassing teams from other reputed institutes across India. ,0.3526,Positive,3.7052,0.009433962264150943,0,3.7052,3.7052
1337,1337,International-Institute-of-Information-Technology-Bangalore-IIITB,How is the hostel life at IIITB?,11,2,11/2,Yes,Followed,2019-05-13,https://www.quora.com/How-is-the-hostel-life-at-IIITB,"Thanks for the A2A. I was here for an year and I love it. Girls get single rooms where as guys have to put up with a roommate (JK) . There will be very few people who wake up early (6–8 AM) and most people generally prefer to stay awake during the night times. So, we generally sleep at 3–4 AM and wake up at 9AM (classes mostly start from 9:15 AM :( so, it’s kinda inevitable). Owing to the less no. of students, you will bond real quick and even before you realise you will be having movie marathons all night long. Assignments? You will have people running between rooms and if this is happening, pro Continue ReadingThanks for the A2A. I was here for an year and I love it. Girls get single rooms where as guys have to put up with a roommate (JK) . There will be very few people who wake up early (6–8 AM) and most people generally prefer to stay awake during the night times. So, we generally sleep at 3–4 AM and wake up at 9AM (classes mostly start from 9:15 AM :( so, it’s kinda inevitable). Owing to the less no. of students, you will bond real quick and even before you realise you will be having movie marathons all night long. Assignments? You will have people running between rooms and if this is happening, probably the assignment is to be submitted that night. I don’t know about the men’s hostel, but in the women’s hostel we do all kinds of activities that contribute a lot to the noise pollution and we had the security come and scold us a couple of times. I am a person with very little trust on alarm clocks, so I always have my friends banging at my door to wake me up. This is a very common sight and trust me, very helpful too. Since, the sleep timings of most people don’t match you will always have someone to wake you up. You do some innovative stuff too. (Maybe, Sarthak Soni , Nishant Malpani can elaborate this by giving instances of their “novel” ideas :P xD ) Though it was my first time as a hostler , I rarely felt homesick. Late night chats, gaming sessions, dancing, singing, cleaning rooms (I don’t do this that often though :P ) , planning to do something really adventurous and ending up doing something very basic, studying (mostly before exams, exceptions are always there), making Maggi all are integral parts of this hostel life. All in all it’s amazing and it definitely is home away from home. :)  Skadoosh! ",0.2053230769230769,Positive,3.410646153846154,0.05188679245283019,1,4.410646153846153,3.410646153846154
1338,1338,International-Institute-of-Information-Technology-Bangalore-IIITB,How is the hostel life at IIITB?,11,2,11/2,Yes,Followed,2019-05-13,https://www.quora.com/How-is-the-hostel-life-at-IIITB,"Well its awesome! I only completed an year here at IIITB still I enjoy the life over here.This is the first time I ever lived in an hostel. There will be no kind of homesick after a few months.The people around will gradually become your family,being with you in all situations and helping you in times.About facilities, there are all kinds of facilities available. Most of the hostel life will be spent with friends, doing group projects,assignments,late night walks,late night chit chat,sports,birthday parties(also called ravali),going outdoors for food, sightseeing or movies sometimes. Even if u Continue ReadingWell its awesome! I only completed an year here at IIITB still I enjoy the life over here.This is the first time I ever lived in an hostel. There will be no kind of homesick after a few months.The people around will gradually become your family,being with you in all situations and helping you in times.About facilities, there are all kinds of facilities available. Most of the hostel life will be spent with friends, doing group projects,assignments,late night walks,late night chit chat,sports,birthday parties(also called ravali),going outdoors for food, sightseeing or movies sometimes. Even if u are a kind of introvert you will gradually do the same as time passes.And the time will pass like so fast that sometimes you will not even sleep the whole night.Here at IIITB, the roads will almost be deserted around 6-7am, but around 12-1am you see a lot of people in and around the campus.You will start loving the college so much that you will miss the hostel life on vacations.Overall the hostel life will be amazing!! With new hostels from this semester, the fun only doubles! :D ",0.5089545454545455,Positive,4.017909090909091,0.05188679245283019,1,5.0,4.017909090909091
1339,1339,International-Institute-of-Information-Technology-Bangalore-IIITB,I got 159 marks JEE Mains 2015. Can I get a seat in IIIT Bangalore through 2nd round seat allotment?,17,2,17/2,Yes,Followed,2017-04-09,https://www.quora.com/I-got-159-marks-JEE-Mains-2015-Can-I-get-a-seat-in-IIIT-Bangalore-through-2nd-round-seat-allotment,"Your seat in an iit does not  depends on the jee main score,  simply it depends on your score in jee advanced ",0.25,Positive,3.5,0.08018867924528301,1,4.5,3.5
1340,1340,International-Institute-of-Information-Technology-Bangalore-IIITB,I got 159 marks JEE Mains 2015. Can I get a seat in IIIT Bangalore through 2nd round seat allotment?,17,2,17/2,Yes,Followed,2017-04-09,https://www.quora.com/I-got-159-marks-JEE-Mains-2015-Can-I-get-a-seat-in-IIIT-Bangalore-through-2nd-round-seat-allotment,"Nope, highly unlikely that you'll get Computer Science. You might get ECE in the final round though. Good luck :) ",0.2786666666666667,Positive,3.5573333333333332,0.08018867924528301,1,4.557333333333333,3.5573333333333332
1341,1341,International-Institute-of-Information-Technology-Bangalore-IIITB,How is the workload in IIITB for iMTech students? Do students need to work on Saturday and Sundays also?,5,1,5/1,Yes,Followed,2019-05-25,https://www.quora.com/How-is-the-workload-in-IIITB-for-iMTech-students-Do-students-need-to-work-on-Saturday-and-Sundays-also,"Workload is quite heavy. There are coding assignments, preparation for surprise quizzes, projects, presentations and so much (no hand-written assignments as such). We need to submit most of the assignments and reports online on IIITB LMS (Learning Management System). So naturally, there are deadlines which can be 12 AM midnight (pretty much hillarious to see the state of Boys Hostel XD). Having said that, we do so much practical work that we instead enjoy it. Its busy throughout the day and by the end of the year, there will be so much work (course or out-of-course) done which only adds up to the experience. Due to all this, the atmosphere is such that the students are striving to learn more.  So hard work matters at IIITB for academics and as well as for gaining experience.  Well there is no need to work on Sat or Sun. It depends on the student and the time-table of a particular sem. We are free on some weekends due to no upcoming assignments. If there is no work, we get free time on weekends and we can do some other work other than course. Or we can visit Hackathons, Comic con, other college's fest (IISc or IIMB) or nearby restaurants or visit nearby cities (thats where Bangalore has the advantage). ",0.19881538461538462,Positive,3.3976307692307692,0.02358490566037736,1,4.397630769230769,3.3976307692307692
1342,1342,International-Institute-of-Information-Technology-Bangalore-IIITB,"What happens on a normal day in the life of an iMTech student at the IIIT, Bangalore?",11,3,11/3,No,Followed,2017-04-17,https://www.quora.com/What-happens-on-a-normal-day-in-the-life-of-an-iMTech-student-at-the-IIIT-Bangalore,"This is my normal day at IIIT-B, being a first year (although, lets face it, days are seldom normal): 7:30 Waking up and walking aimlessly to the washroom; checking if the water is hot; if not, wait till it becomes hot(this happens typically at 8:30-ish). 8:30 Having bath after waiting in line (since we have adequate number of washrooms, line is not too big) and going to eat; typically we eat some breakfast dish (e.g Dosa, Idli, Vada, Poha) and bread, butter and jam with the option of toasted bread (for the fancy folk… or the people who have enough time remaining for class). 9:15 Class begins, typic Continue ReadingThis is my normal day at IIIT-B, being a first year (although, lets face it, days are seldom normal): 7:30 Waking up and walking aimlessly to the washroom; checking if the water is hot; if not, wait till it becomes hot(this happens typically at 8:30-ish). 8:30 Having bath after waiting in line (since we have adequate number of washrooms, line is not too big) and going to eat; typically we eat some breakfast dish (e.g Dosa, Idli, Vada, Poha) and bread, butter and jam with the option of toasted bread (for the fancy folk… or the people who have enough time remaining for class). 9:15 Class begins, typically we have Economics or Chemistry first; each lecture is of 90 minutes with a 15-minute break between successive lectures where almost everyone chills by congregating outside/inside class and then there are the others who revise their notes or ask doubts to the professor personally (typical of every college). 12:30 Rush to the mess, only to re-discover the horror of the problem plaguing Bangalore: Queues. Lunch time; mostly lunch is a good mix of south and north Indian foods. A separate Jain food counter is also there. We get some free time after lunch, in which we either do assignments or study for exams/quizzes. Most of us, anyway. 1:30 Classes resume, and they last till around 3, except on Mondays, when we have lab till 5:30. But, we are free on Mondays till 4, so that’s ok. 3:00 We are free to do whatever we want. Some of us go to the Aryabhatta block, to do one of two things: go to the library and study, or to the sports room to issue racquets or footballs. Else, we study in the hostel, or play in the ground (cricket/football; sometimes that depends on seniors) or in the courts(tt/badminton/basketball/tennis). Given the sheer number of things to study here, most choose the former(study) and play later. 4:45 We have Yoga twice a week. Batches are decided on the basis of roll number and this course is non-evaluative. Yoga lasts for 45 minutes and then we eat snacks, which comprises of well, a snack like Bhel Puri/Chaat and coffee/tea/milk(thankfully unlimited) and then go to play with friends. Some go to the library or their rooms to study. 7:30 Dinner time; thankfully no queues here at this time, dinner comprises of mostly the same diversity as in lunch and is very tasty (applies to all of the food in the mess). 8:00 We tend to study at this time; for quizzes/assignments which seem to follow us everywhere we go. However, if one feels like playing, he/she is in luck: 8/9 to 11/12 finds many seniors in the courts and many first years in the canteen eating something at the canteen(which is open till 2AM); all hail Maggi - saviour of students’ hunger since time immemorial. Although we have many more items in the canteen which is very affordable, considering it is in Bangalore. Of course, late nights find you seldom in your room, many friends are seen in groups, talking, playing or studying. 12:00 I sleep mostly at around this time(that was the plan, anyway). If it’s someone’s birthday, we celebrate it in the mess till around 1:30. I hope this answer gives you an insight into what a IIIT-B first year student experiences, do come and experience the magic for yourself. Vijay :) ",0.17992500000000003,Positive,3.3598500000000002,0.05188679245283019,1,4.35985,3.3598500000000002
1343,1343,International-Institute-of-Information-Technology-Bangalore-IIITB,"What happens on a normal day in the life of an iMTech student at the IIIT, Bangalore?",11,3,11/3,No,Followed,2017-04-17,https://www.quora.com/What-happens-on-a-normal-day-in-the-life-of-an-iMTech-student-at-the-IIIT-Bangalore,"My answer is no way the day in the life of an average iMTech but here goes anyways: 8:50 Wake and curse myself, because I missed the yoga class again. Holler who ever is in the bathroom to get out.Take a bath(somedays) and get readyHope to grab a quick bite of the breakfast and dash for class at 9:15, end up standing in the queue till 9:20. -_-Reach class late and somehow manage to get in undetected.12:30 Hope to be among the first in the mess line, find the line extending to the mess gate.Be done with lunch and catch a few winks of sleep till 2. Complete any assignments to turn in or study for Continue ReadingMy answer is no way the day in the life of an average iMTech but here goes anyways: 8:50 Wake and curse myself, because I missed the yoga class again. Holler who ever is in the bathroom to get out.Take a bath(somedays) and get readyHope to grab a quick bite of the breakfast and dash for class at 9:15, end up standing in the queue till 9:20. -_-Reach class late and somehow manage to get in undetected.12:30 Hope to be among the first in the mess line, find the line extending to the mess gate.Be done with lunch and catch a few winks of sleep till 2. Complete any assignments to turn in or study for any upcoming quiz.2-5 Attend afternoon classes, ends up sleeping through the first one. 5-10 Head out to the canteen to catch with friends over some tea and maggi.Doze off till 7 or walk around aimlessly around the college or play some basketball occasionally. Other people usually utilise this time to engage in sports, I usually doze off.Plan whether to have dinner at the mess or go outRally up friends to have dinner outside.Dinner is served from 7:30 to 9:30 and I usually eat around 8:45.Take a walk around the campus, chit chat till 10ish.10-1:30 AM Do coursework. Complete assignments usually programming and graph plots, study if there is an upcoming quiz.1:30 AM Go out for a late night snack and walk. (I seem to go for a lot of walks)2 AM to 4-5 AM Work on personal projects. Might end up doing coursework too.A lot of people play games at this time while other stream anime and set up downloads for the night since the network is fast at this time.Drift to Seniors rooms to find them engaged in competitive coding contest(Vastolorde95) or cooking up some badass script that can wreck  havoc(vik-y) :DSleep at 4:30 - 5 promising myself to sleep early tomorrow and hoping to wake up in time for yoga which happens to be at 6:30.",-0.016183333333333327,Neutral,2.9676333333333336,0.05188679245283019,1,2.9676333333333336,2.9676333333333336
1344,1344,International-Institute-of-Information-Technology-Bangalore-IIITB,Should I do electronics and communication engineering if I didn't like physics in school?,4,2,4/2,No,Followed,2015-07-12,https://www.quora.com/Should-I-do-electronics-and-communication-engineering-if-I-didnt-like-physics-in-school,"No problem. There is very little physics in ECE. If you are good in electrical/electronics circuits basics, that will overcome your deficiency well.So, carry on. ",0.2497666666666667,Positive,3.4995333333333334,0.018867924528301886,1,4.499533333333334,3.4995333333333334
1345,1345,International-Institute-of-Information-Technology-Bangalore-IIITB,Why is it that IIIT Bangalore students are the only ones who consider IIIT Bangalore to be among the top institutions?,4,2,4/2,No,Followed,2019-04-29,https://www.quora.com/Why-is-it-that-IIIT-Bangalore-students-are-the-only-ones-who-consider-IIIT-Bangalore-to-be-among-the-top-institutions,"Assuming you are talking about the UG programme, since IIIT-B is very well known and considered a top institution at PG level. IIIT-B is primarily a Graduate college and such colleges tend not to be known among students but more among academia and Industry. The fact that the undergraduate programme is new, doesn't add to its credibility much. Plus the institute is pretty low key, hidden away in Electronic city, one can easily be mistaken and take it to be an office of an Never-heard-of corporation. Considering the above, students who took up admissions at IIIT-B have had other choices of college Continue ReadingAssuming you are talking about the UG programme, since IIIT-B is very well known and considered a top institution at PG level. IIIT-B is primarily a Graduate college and such colleges tend not to be known among students but more among academia and Industry. The fact that the undergraduate programme is new, doesn't add to its credibility much. Plus the institute is pretty low key, hidden away in Electronic city, one can easily be mistaken and take it to be an office of an Never-heard-of corporation. Considering the above, students who took up admissions at IIIT-B have had other choices of colleges but picked IIIT-B nonetheless because of the belief that someday down the time-line, this college is gonna make it big. Now to answer your question, only IIIT-B students are the ones who think that its one of the top institutions is because One can comment on a college/organisation only if they are a part of it, having known it intimately.People not belonging to the IIIT-B culture cannot appreciate the faculty or its curriculum since they haven't experienced it first hand. Also people tend to be wary of new courses and since no batch of iMTech IIIT-B has graduated yet, its simply not known as much as other top institutions. IIIT-B simply hasn't made its mark in the undergraduate scene and is still languishing in the hidden alcoves of anonymity. IIIT-B is not currently a top institution in the undergraduate scene but has all the making and markings of being one in near future which will be when the first batch of iMTech graduates in 2017. The faculty, curriculum, peers, labs and industry connect is top notch, comparable to top CS/EC institutions. It is because of this prediction that IIIT-B is considered by its students to be a top CS/EC institution and I see no wrong it that. After all its on premise of better future prospects of the college, that students join the new IITs. But then IIIT-B doesn't have to defend and prove itself on various fronts of faculty and facilities as the aforementioned might have to. Hopefully that answers your question. ",0.20904444444444445,Positive,3.4180888888888887,0.018867924528301886,1,4.418088888888889,3.4180888888888887
1346,1346,International-Institute-of-Information-Technology-Bangalore-IIITB,Why is it that IIIT Bangalore students are the only ones who consider IIIT Bangalore to be among the top institutions?,4,2,4/2,No,Followed,2019-04-29,https://www.quora.com/Why-is-it-that-IIIT-Bangalore-students-are-the-only-ones-who-consider-IIIT-Bangalore-to-be-among-the-top-institutions,because we studied there. ,0.0,Neutral,3.0,0.018867924528301886,1,3.0,3.0
1347,1347,International-Institute-of-Information-Technology-Bangalore-IIITB,Is Imtech (CSE) at IIIT-B'lore better than a BTech (IT) at IIIT-Allahabad?,4,1,4/1,Yes,Followed,2017-06-15,https://www.quora.com/Is-Imtech-CSE-at-IIIT-Blore-better-than-a-BTech-IT-at-IIIT-Allahabad,"See this link and u wl get a good perspective : - Which IIIT is better, IIIT B or IIIT A? Hope it helps. ",0.6854,Positive,4.3708,0.018867924528301886,1,5.0,4.3708
1348,1348,International-Institute-of-Information-Technology-Bangalore-IIITB,Why is the IIIT Bangalore not much recognized in spite of having an excellent faculty?,9,6,9/6,No,Followed,2017-07-04,https://www.quora.com/Why-is-the-IIIT-Bangalore-not-much-recognized-in-spite-of-having-an-excellent-faculty,"There are many kinds of institutes in the country. Some market their quality, some allow their quality to spread by the students themselves, and the rest - I feel they do not come into picture for this discussion. Like you rightly mentioned in the question, the quality of faculty is no doubt excellent. The course structure is par excellence as well.Yet the question still lingers - ""why there is less recognition for the integrated MTech program (iMTech)""? There are few contributing factors to this: The iMTech program is still in its childhood, the first batch to pass out of this program will be inContinue ReadingThere are many kinds of institutes in the country. Some market their quality, some allow their quality to spread by the students themselves, and the rest - I feel they do not come into picture for this discussion. Like you rightly mentioned in the question, the quality of faculty is no doubt excellent. The course structure is par excellence as well.Yet the question still lingers - ""why there is less recognition for the integrated MTech program (iMTech)""? There are few contributing factors to this: The iMTech program is still in its childhood, the first batch to pass out of this program will be in the year 2017The college generally follows a low key approach in terms of marketingIt will take a couple of batches to pass out of the program before we can figure in the rankings and reveal to those in search of branding and assurance that we are up there in the elite league as wellThe institute does not offer 4 year BTech programs, so perhaps many students rule this out as an option right at the outsetThe cutoff rank is directly impacted by the last point stated. Not many prefer a 5 year course which lessens the number of students applying. Do encourage many more to be a part of this wonderful environment and see the cutoff soar high! Again, a word of caution - ranks in entrance exams are not 'necessarily' the best judge of performance in a college atmosphere, especially one that tries to take students beyond the 'book'. The point on average package - you will be able to find these details once the first batch passes out. In the meantime I can vouch for a wonderful set of internships (both industrial and research) that the iMTech batches can boast of. The students at IIITB do their best to present draw enough new entrants to experience the quality learning environment here. The rest is left to the lakhs of students who are bracing themselves for CSE and ECE every year! Fingers crossed! ",0.21735294117647055,Positive,3.434705882352941,0.04245283018867924,1,4.434705882352941,3.434705882352941
1349,1349,International-Institute-of-Information-Technology-Bangalore-IIITB,Why is the IIIT Bangalore not much recognized in spite of having an excellent faculty?,9,6,9/6,No,Followed,2017-07-04,https://www.quora.com/Why-is-the-IIIT-Bangalore-not-much-recognized-in-spite-of-having-an-excellent-faculty,"IIITB was known for its Mtech and other post graduate courses mostly and I accept that faculty is excellent .1).See imtech course was introduced in iiitb only in 2012 .Since a new course and no batch has passed out still , people are not much known of it ,so cutoff rank around 16k .But i am sure that cutoff will decrease in future . ",0.6705,Positive,4.341,0.04245283018867924,1,5.0,4.341
1350,1350,International-Institute-of-Information-Technology-Bangalore-IIITB,What is better B.Tech at DA-IICT or iM.Tech at IIITB?,5,2,5/2,No,Followed,2015-08-03,https://www.quora.com/What-is-better-B-Tech-at-DA-IICT-or-iM-Tech-at-IIITB,"P.S: I have absolutely NO idea about DA-IICT. What I do have is a comprehensive list that could help you shape your question more effectively.  <Which college is better for an M.Tech for CSE students: IIIT Delhi, IIIT Bangalore, DTU, NSIT?> Cheers. ",0.3347333333333333,Positive,3.6694666666666667,0.02358490566037736,1,4.669466666666667,3.6694666666666667
1351,1351,International-Institute-of-Information-Technology-Bangalore-IIITB,What is better B.Tech at DA-IICT or iM.Tech at IIITB?,5,2,5/2,No,Followed,2015-08-03,https://www.quora.com/What-is-better-B-Tech-at-DA-IICT-or-iM-Tech-at-IIITB,"In that case  are you saying.. we got  to learn the local language wherever we go ? it would b absurd..  the concept of India ' Unitary in form and federal in spirit is clearly the guidline .. Unlike other nations where "" Rusian ""speaks russian and a German speaks German"" India has a humongous  number of languages.. Practically not possible   for everyone ",0.150975,Positive,3.30195,0.02358490566037736,1,4.30195,3.30195
1352,1352,International-Institute-of-Information-Technology-Bangalore-IIITB,What should I choose: integrated MTech in the IIIT B(CSE) or BTech (mechanical engineering) in BITS(hyd)?,5,3,5/3,No,Followed,2015-06-23,https://www.quora.com/What-should-I-choose-integrated-MTech-in-the-IIIT-B-CSE-or-BTech-mechanical-engineering-in-BITS-hyd,"IIIT Bangalore is very famous among institutes for education and research in the field of Computer Science.  The strategic location (Opposite Infosys Limited Gate 2), the Industry connection (Scholarships from Société Générale SA), the significant research groups and centers (Center for IT & Public Policy), the esteemed Faculty (People/Faculty :: P.S: All the Faculty are Ph.D. holders from institutes in India, Europe, United States, United Kingdom etc.) and many more parameters that constitute International Institute of Information Technology Bangalore (IIITB) as a world-class institute. You are Continue ReadingIIIT Bangalore is very famous among institutes for education and research in the field of Computer Science.  The strategic location (Opposite Infosys Limited Gate 2), the Industry connection (Scholarships from Société Générale SA), the significant research groups and centers (Center for IT & Public Policy), the esteemed Faculty (People/Faculty :: P.S: All the Faculty are Ph.D. holders from institutes in India, Europe, United States, United Kingdom etc.) and many more parameters that constitute International Institute of Information Technology Bangalore (IIITB) as a world-class institute. You are however welcome to research about the institute but your question contains points from opposite side of the poles - Mechanical v/s Computer Science. My personal suggestion is to jot down the pro's and con's of each stream, i.e., Mechanical & Computer Science, based on your likes and dislikes within the subject. The idea of choosing a college will then be simpler.   Wish you all the best! ",0.27026,Positive,3.54052,0.02358490566037736,1,4.54052,3.54052
1353,1353,International-Institute-of-Information-Technology-Bangalore-IIITB,What should I choose: integrated MTech in the IIIT B(CSE) or BTech (mechanical engineering) in BITS(hyd)?,5,3,5/3,No,Followed,2015-06-23,https://www.quora.com/What-should-I-choose-integrated-MTech-in-the-IIIT-B-CSE-or-BTech-mechanical-engineering-in-BITS-hyd,"If u r really into CS , you must come to IIITB.  Me and my batchmates and seniors have already answered these qns at this Facebook Group (IIITB iMTech Admission 2015 Forum) Log into Facebook | Facebook. Hope ur doubt gets cleared. ",0.06743333333333333,Positive,3.1348666666666665,0.02358490566037736,1,4.1348666666666665,3.1348666666666665
1354,1354,International-Institute-of-Information-Technology-Bangalore-IIITB,I want to get in IIIT-B in 2016. According to my research I need to score around 200 for that. I am not able to do well in Chemistry but Computer Science is my thing. How can I score the minimum cut off for IIIT B?,3,3,3/3,No,Followed,2015-06-24,https://www.quora.com/I-want-to-get-in-IIIT-B-in-2016-According-to-my-research-I-need-to-score-around-200-for-that-I-am-not-able-to-do-well-in-Chemistry-but-Computer-Science-is-my-thing-How-can-I-score-the-minimum-cut-off-for-IIIT-B,"I don't know whether you're asking for IIT- Bombay or IIIT-Bangalore. So I'll assume it as IIT-B. When a student aims for IIT-B, that means he doesn't need to ask for important topics. All he need to do is all the topics properly, if you left one topic that means you allow 100-200 students or may be more, to overtake you.I'm happy that you've aimed for both branch and institute. If you're mind boggling in your profession(computer science in your case), then it's not necessary that you'll be placed in Top giant companies by getting admission in IIT-B or some other IIT. Even an getting an NIT w Continue ReadingI don't know whether you're asking for IIT- Bombay or IIIT-Bangalore. So I'll assume it as IIT-B. When a student aims for IIT-B, that means he doesn't need to ask for important topics. All he need to do is all the topics properly, if you left one topic that means you allow 100-200 students or may be more, to overtake you.I'm happy that you've aimed for both branch and institute. If you're mind boggling in your profession(computer science in your case), then it's not necessary that you'll be placed in Top giant companies by getting admission in IIT-B or some other IIT. Even an getting an NIT would be enough for you, I would say a local private college would also be enough.But on the other there are lot of things that a good institute can provide, so there's also a need to get admission in top institutes to get the benefits of those opportunities provided by institute. From now onward start doing hard work for IIT-B no problem if you're not getting good marks, give your 100% and in the end you may or may not get IIT-B but you'll end up getting admission in one of the top institutes. ",0.26994166666666664,Positive,3.539883333333333,0.014150943396226415,0,3.539883333333333,3.539883333333333
