,Unnamed: 0,Topic,question,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link,answers,compound,Sentiment,old_score,followers_n,engagement,sentiment_score,old_score
697,697,National-Institute-of-Technology-Karnataka-Surathkal-3,Which is good in between IIT Patna and NIT surathakal?,4,5,4/5,No,Followed,2019-02-24,https://www.quora.com/Which-is-good-in-between-IIT-Patna-and-NIT-surathakal,"Close call again. NITK is one of the top NITs but IIT Patna isnt lagging behind. Though it is a new IIT, it has proved its strength in few years. However in terms of Placements, Respect,Opportunities and campus life, NITK > IITP List of Tier 1 colleges: IIITH, 7 IITs,BITSP , DCE,NSIT, 3 NITs Tier 2: IIITA,IIITB,IIITMG,IIITD,NITA,NITC ,BITSG,IITH,IITBBN, NIT B,NITJ, rest IITs Tier 3: Other unmentioned NITs,IIITs including some technical schools under universities. Tier 4 : Unmentioned xD #Always remember your talent isn’t described by your college. ",0.329,Positive,3.658,0.06451612903225806,1,4.6579999999999995,3.658
698,698,National-Institute-of-Technology-Karnataka-Surathkal-3,Which is good in between IIT Patna and NIT surathakal?,4,5,4/5,No,Followed,2019-02-24,https://www.quora.com/Which-is-good-in-between-IIT-Patna-and-NIT-surathakal,IIT Patna is btr then Nit Surathkal as a IIT n Further scope wise too. ,0.4767,Positive,3.9534000000000002,0.06451612903225806,1,4.9534,3.9534000000000002
699,699,National-Institute-of-Technology-Karnataka-Surathkal-3,What is the current placement scenario for an MTech in the VLSI branch at NIT Surathkal and what is the minimum package?,6,3,6/3,No,Followed,2019-11-04,https://www.quora.com/What-is-the-current-placement-scenario-for-an-MTech-in-the-VLSI-branch-at-NIT-Surathkal-and-what-is-the-minimum-package,"As you mentioned above VLSI so i would like to answer specifically about VLSI. In 2017–19 batch 4 placed out of Total 24 till now. Shocked by very less number!!! But this is due to very less number of students remain in college after getting 1 year intern in Qualcomm, Rambus Chip Technologies ,intel, Dell etc. Now this year till today 2018-20 batch 15/25 got intern in intel. So for VLSI 100% placement guarantee if your cgpa is above 6 and you can easily get 10–18 lpa package. ",0.10203333333333332,Positive,3.204066666666667,0.0967741935483871,1,4.204066666666667,3.204066666666667
700,700,National-Institute-of-Technology-Karnataka-Surathkal-3,What is the current placement scenario for an MTech in the VLSI branch at NIT Surathkal and what is the minimum package?,6,3,6/3,No,Followed,2019-11-04,https://www.quora.com/What-is-the-current-placement-scenario-for-an-MTech-in-the-VLSI-branch-at-NIT-Surathkal-and-what-is-the-minimum-package,"Mostly Placement in NITK surathkal comes from internship. So far for 2019-2021 batch 19 students got internship (6 NVIDIA, 3 AMD, 3 MEDIATEK,7 intel in the order companies visited). Companies are still visiting,Everybody will get internship who has cgpa more than 6. But I think NITK Surathkal ECE won't allow internship from next batch as VLSI head told in the class, but these policies keeps changing so one can ask to department by email about next year policies before taking admission. ",-0.06245,Negative,2.8750999999999998,0.0967741935483871,1,1.8750999999999998,2.8750999999999998
701,701,National-Institute-of-Technology-Karnataka-Surathkal-3,How are the placements in NIT Surathkal for metallurgical or mining?,5,1,5/1,Yes,Followed,2019-02-24,https://www.quora.com/How-are-the-placements-in-NIT-Surathkal-for-metallurgical-or-mining,"Placements- the one very thing in your mind as you enter final year of your college which of paramount importance, as it is your first step inside the industry where you will see yourself turning from an unaccountable college student to a responsible professional. I’ll be covering all important detail about the questions. First of all, according to the recent placement statistic 2017, meta: 71.43% students got placed (28 out of 33) mining : 63.65% students got placed (28 out of 34) secondly, maximum and minimum salaries (in lakhs per annum) were 14 and 3.53 for meta (average being 6.25) 9 and 4.18 for mining (average being 5.68) Lastly, the companies like JSW, Coal India etc are open for the branch every year. This all depends on students performance and quality. Academic performance and creative skills matters much in placement. If one can benefit more productivity to the hiring company then surely package is increased in next year or what so ever. for more information, click on www.careermonk.com/img/NITK%20Placement%20Gyan%202015.pdf Regards Shumbul Arifa (Btech CSE student in NITK) ",0.3426857142857143,Positive,3.6853714285714285,0.08064516129032258,1,4.685371428571429,3.6853714285714285
702,702,National-Institute-of-Technology-Karnataka-Surathkal-3,"How is the life of out state students at top NIT's (mainly Trichy, Warangal and Suratkhal)? Is there any case of partiality with them?",2,2,2/2,No,Followed,2019-02-19,https://www.quora.com/How-is-the-life-of-out-state-students-at-top-NITs-mainly-Trichy-Warangal-and-Suratkhal-Is-there-any-case-of-partiality-with-them,"NIT Warangal : Students from Andhra and Telangana lead a much easier life. However, this comes at the expense of ragging ( opt in ) during the first year. Locals who choose not to join their state group, may find it harder to encash valuable services, such as important questions, class notes, grace marks, chit system, etc. Life is good for outsiders. Just don’t slack off, as no one will provide you the above services. ",0.25348000000000004,Positive,3.5069600000000003,0.03225806451612903,1,4.50696,3.5069600000000003
703,703,National-Institute-of-Technology-Karnataka-Surathkal-3,"How is the life of out state students at top NIT's (mainly Trichy, Warangal and Suratkhal)? Is there any case of partiality with them?",2,2,2/2,No,Followed,2019-02-19,https://www.quora.com/How-is-the-life-of-out-state-students-at-top-NITs-mainly-Trichy-Warangal-and-Suratkhal-Is-there-any-case-of-partiality-with-them,Abhishek Raj's answer to How are North Indians treated in NIT Trichy? ,0.0,Neutral,3.0,0.03225806451612903,1,3.0,3.0
704,704,National-Institute-of-Technology-Karnataka-Surathkal-3,"What are some frequently asked questions about National Institute of Technology Karnataka, Surathkal?",0,1,0/1,No,Requested,2019-02-11,https://www.quora.com/What-are-some-frequently-asked-questions-about-National-Institute-of-Technology-Karnataka-Surathkal,"What is your review of National Institute of Technology Karnataka (NITK) , Surathkal?How is hostel life at NIT Surathkal?What are some experiences exclusive to NITK Surathkal?How is the placement scenario at NIT Surathkal?What is the general mess menu in NITK hostels?What are some things an incoming freshman needs to know about NITK Surathkal?What are the best ways to enjoy life at NITK, Surathkal?What are the problems associated with NITK hostel life?Is there a 24-hour study room available in the central library of NITK?Where can one get the books recommended for first year classes at NITK?",0.755,Positive,4.51,0.0,0,4.51,4.51
705,705,National-Institute-of-Technology-Karnataka-Surathkal-3,"How many marks do I need for CSE, chemical or mechanical engineering in the JEE for NIT-Surathkal with a home state quota?",15,1,15/1,Yes,Followed,2019-08-06,https://www.quora.com/How-many-marks-do-I-need-for-CSE-chemical-or-mechanical-engineering-in-the-JEE-for-NIT-Surathkal-with-a-home-state-quota,"For CSE rank must be below 3k for home state candidate. That means 230–250 marks needed. For mechanical 10k rank will do… Infact uptown 12 k rank you may get mechanical branch… 190 + marks are needed. For chemical, you need 18k rank… 150+ marks…. Since the inception of NTA, scores have increased… ",0.0,Neutral,3.0,0.24193548387096775,1,3.0,3.0
706,706,National-Institute-of-Technology-Karnataka-Surathkal-3,Is there any entrance exam by college in NITK Surathkal?,1,1,1/1,No,Followed,2019-02-01,https://www.quora.com/Is-there-any-entrance-exam-by-college-in-NITK-Surathkal,"This year NITK surathkal is conducting NIMCET 2019 . The NIMCET is a Common Entrance National Level Test, conducted by any of the NITs , for admission into their MCA programme. The MCA programme is offered by NITs at Agartala, Allahabad, Bhopal, Calicut, Jamshedpur, Kurukshetra, Raipur, Surathkal, Tiruchirappalli and Warangal. The admission into the MCA programme for the year 2019-20 in above 10 NITs is based on the Rank obtained in NIMCET-2019 only. https://www.nimcet.in/ There is no any other entrance exam conducted bu nitk surathkal except NIMCET 2019 ",-0.059199999999999996,Negative,2.8815999999999997,0.016129032258064516,0,2.8815999999999997,2.8815999999999997
707,707,National-Institute-of-Technology-Karnataka-Surathkal-3,Is there a concession for CS engineering at NITK Surathkal on the basis of the CET or COMEDK?,1,1,1/1,No,Followed,2019-02-01,https://www.quora.com/Is-there-a-concession-for-CS-engineering-at-NITK-Surathkal-on-the-basis-of-the-CET-or-COMEDK,"No. Admissions to NIT happen only through JEE mains , if you're a resident of India, or through dasa category if you're a NRI. ",0.0,Neutral,3.0,0.016129032258064516,0,3.0,3.0
708,708,National-Institute-of-Technology-Karnataka-Surathkal-3,Can I get in the CSE branch at NIT Trichy or NIT Surathkal as I have scored a 99.78 percentile in the JEE Main January attempt?,11,3,11/3,No,Followed,2019-08-18,https://www.quora.com/Can-I-get-in-the-CSE-branch-at-NIT-Trichy-or-NIT-Surathkal-as-I-have-scored-a-99-78-percentile-in-the-JEE-Main-January-attempt,FIRSTLY CONGRATULATIONS FOR A SUCH WONDERFUL SCORE. AS PER YOUR PERCENTILE YOUR RANK MUST BE IN BETWEEN 1923–1950 THAT MEAN IF YOU BELONGS TO RESERVED CATEGORY THEN THIER IS 100% CHANCE THAT YOU SHOULD GET IT . I ALSO ATTACH THE LINK OF JOSAA (JOINT SEAT ALLOCATION AUTHORITY) THAT WILL GIVE YOI A COMPLETE IDEA ABOUT PREVIOUS YEARS CUTOFF EACH AND EVERY DETAILS … JoSAA thanks….. ,0.49620000000000003,Positive,3.9924,0.1774193548387097,1,4.9924,3.9924
709,709,National-Institute-of-Technology-Karnataka-Surathkal-3,Can I get in the CSE branch at NIT Trichy or NIT Surathkal as I have scored a 99.78 percentile in the JEE Main January attempt?,11,3,11/3,No,Followed,2019-08-18,https://www.quora.com/Can-I-get-in-the-CSE-branch-at-NIT-Trichy-or-NIT-Surathkal-as-I-have-scored-a-99-78-percentile-in-the-JEE-Main-January-attempt,Congratulation that you got descent score. We understand the excitement. Let's look at the assumption.  According to this assumption you are getting JEE rank around 5000. I think you should not worry now. Better to prepare for JEE Advance instead of thinking for NITs. But here is the real scenario of 2018. JEE Main Cutoff for NIT Surathkal JEE Main Cutoff for NIT Trichy So you should attempt the second chance (April) as well. It will be good enough to improve percentile. Prepare well for ahead. Wish you get your Target. Best of Luck.!! ,0.34955384615384616,Positive,3.699107692307692,0.1774193548387097,1,4.699107692307692,3.699107692307692
710,710,National-Institute-of-Technology-Karnataka-Surathkal-3,Can I get in the CSE branch at NIT Trichy or NIT Surathkal as I have scored a 99.78 percentile in the JEE Main January attempt?,11,3,11/3,No,Followed,2019-08-18,https://www.quora.com/Can-I-get-in-the-CSE-branch-at-NIT-Trichy-or-NIT-Surathkal-as-I-have-scored-a-99-78-percentile-in-the-JEE-Main-January-attempt,As the counselling process of jossa is over did u get nit t cse group ? I hope u got better than u expected. I am preparing for jee mains 2020 I too like cse group I am aiming for nit trichy. Can u tell how much percentile is needed for nit t cse home state. ,0.265375,Positive,3.5307500000000003,0.1774193548387097,1,4.53075,3.5307500000000003
711,711,National-Institute-of-Technology-Karnataka-Surathkal-3,"Is ECE in IIIT Hyderabad worth taking admissions? Which is better, ECE in NIT Warangal or Surathkal or in IIIT Hyderabad?",6,6,6/6,No,Followed,2019-01-28,https://www.quora.com/Is-ECE-in-IIIT-Hyderabad-worth-taking-admissions-Which-is-better-ECE-in-NIT-Warangal-or-Surathkal-or-in-IIIT-Hyderabad,"what is more important is the skills you develop in the application field of e ce during your studies Analog and Radio Frequency Circuits: Without these cell phones, Wi-Fi, television will cease to exist. A lot of industries are established to meet the consumer demands and in the process, they opened up lot of job opportunities for electronics engineers.Communication & Signal Processing: This particular technology finds its application in transmission, storage and analysis of information signals.Computer & Digital Systems: All the industries are able to advance technologically at a faster pace Continue Readingwhat is more important is the skills you develop in the application field of e ce during your studies Analog and Radio Frequency Circuits: Without these cell phones, Wi-Fi, television will cease to exist. A lot of industries are established to meet the consumer demands and in the process, they opened up lot of job opportunities for electronics engineers.Communication & Signal Processing: This particular technology finds its application in transmission, storage and analysis of information signals.Computer & Digital Systems: All the industries are able to advance technologically at a faster pace than before with the help of computers. These digital systems are everywhere from the smart watches to the mars rovers.Networking: With the boom on the internet, we are experiencing 3G, 4G services which help the organizations and industries to easily collaborate with people. There is a lot of scope for engineers who want to work in this technology.Computer vision & Image processing: These technologies are helping computers in the areas like medical, surveying, photogrammetry etc. For instance, now we have medical devices that can analyze data to not only display images but identify diseases too with the help of magneto-resonance imaging technology.Control systems & Robotics: With the advancement in the technologies lately more and more industries are adopting automation and robots into their operations to improve their efficiency. And a lot more industries are expected to adopt these technologies in the coming years.Remote Sensing: Communication via radio waves is essential for mobile devices, radios, and all the devices that are connected to the internet. From mapping to navigation, remote sensing plays vital role in various technologies.Nanotechnology: The more efficient solar cells, faster transistors, tracking chips and microscopic sensors that we see today are the products of nanotechnology. Lot of industries are adapting this technology to make their products smaller and more efficient.Sustainable Energy & Power systems: Now industries are investing lots of their money and time to develop more efficient solar cells, windmills, systems that can generate power from tides etc. This technology offers wide range of job opportunities for electronics engineers.as long as you have these skills and able to absorb technology during your career, it is immaterial where you graduate .",0.5849599999999999,Positive,4.169919999999999,0.0967741935483871,1,5.0,4.169919999999999
712,712,National-Institute-of-Technology-Karnataka-Surathkal-3,"Is ECE in IIIT Hyderabad worth taking admissions? Which is better, ECE in NIT Warangal or Surathkal or in IIIT Hyderabad?",6,6,6/6,No,Followed,2019-01-28,https://www.quora.com/Is-ECE-in-IIIT-Hyderabad-worth-taking-admissions-Which-is-better-ECE-in-NIT-Warangal-or-Surathkal-or-in-IIIT-Hyderabad,IIIT Hyderabad without any doubt. What matters most is culture (of learning) and you can't learn unless you get your hands dirty under proper (as well as competitive) guidance/pear pressure. ,-0.010249999999999981,Neutral,2.9795,0.0967741935483871,1,2.9795,2.9795
713,713,National-Institute-of-Technology-Karnataka-Surathkal-3,"Is ECE in IIIT Hyderabad worth taking admissions? Which is better, ECE in NIT Warangal or Surathkal or in IIIT Hyderabad?",6,6,6/6,No,Followed,2019-01-28,https://www.quora.com/Is-ECE-in-IIIT-Hyderabad-worth-taking-admissions-Which-is-better-ECE-in-NIT-Warangal-or-Surathkal-or-in-IIIT-Hyderabad,IIIT Hyderabad. ,0.0,Neutral,3.0,0.0967741935483871,1,3.0,3.0
714,714,National-Institute-of-Technology-Karnataka-Surathkal-3,"Is ECE in IIIT Hyderabad worth taking admissions? Which is better, ECE in NIT Warangal or Surathkal or in IIIT Hyderabad?",6,6,6/6,No,Followed,2019-01-28,https://www.quora.com/Is-ECE-in-IIIT-Hyderabad-worth-taking-admissions-Which-is-better-ECE-in-NIT-Warangal-or-Surathkal-or-in-IIIT-Hyderabad,Ece in iiit hyderabad ,0.0,Neutral,3.0,0.0967741935483871,1,3.0,3.0
715,715,National-Institute-of-Technology-Karnataka-Surathkal-3,"Is ECE in IIIT Hyderabad worth taking admissions? Which is better, ECE in NIT Warangal or Surathkal or in IIIT Hyderabad?",6,6,6/6,No,Followed,2019-01-28,https://www.quora.com/Is-ECE-in-IIIT-Hyderabad-worth-taking-admissions-Which-is-better-ECE-in-NIT-Warangal-or-Surathkal-or-in-IIIT-Hyderabad,As per the rankings you can choose the iiit hyderabad .Whereas the average package is same but iiit hyderabad offer programms in different manner .So my suggestion is iiit hyderabad ,0.0,Neutral,3.0,0.0967741935483871,1,3.0,3.0
716,716,National-Institute-of-Technology-Karnataka-Surathkal-3,"Is ECE in IIIT Hyderabad worth taking admissions? Which is better, ECE in NIT Warangal or Surathkal or in IIIT Hyderabad?",6,6,6/6,No,Followed,2019-01-28,https://www.quora.com/Is-ECE-in-IIIT-Hyderabad-worth-taking-admissions-Which-is-better-ECE-in-NIT-Warangal-or-Surathkal-or-in-IIIT-Hyderabad,Dear Select IIT-next NIT-later IIIT Prof DVREDDY ,0.3818,Positive,3.7636,0.0967741935483871,1,4.7636,3.7636
717,717,National-Institute-of-Technology-Karnataka-Surathkal-3,Will I get a civil/mining seat in NIT Surathkal with an 85 percentile in the SC category?,6,2,6/2,No,Followed,2019-02-01,https://www.quora.com/Will-I-get-a-civil-mining-seat-in-NIT-Surathkal-with-an-85-percentile-in-the-SC-category,At least 93%ile ,0.0,Neutral,3.0,0.0967741935483871,1,3.0,3.0
718,718,National-Institute-of-Technology-Karnataka-Surathkal-3,Will I get a civil/mining seat in NIT Surathkal with an 85 percentile in the SC category?,6,2,6/2,No,Followed,2019-02-01,https://www.quora.com/Will-I-get-a-civil-mining-seat-in-NIT-Surathkal-with-an-85-percentile-in-the-SC-category,No ,-0.296,Negative,2.408,0.0967741935483871,1,1.408,2.408
719,719,National-Institute-of-Technology-Karnataka-Surathkal-3,What percentile is required to get a seat in NIT Surathkal in Karnataka?,8,1,8/1,Yes,Followed,2020-02-17,https://www.quora.com/What-percentile-is-required-to-get-a-seat-in-NIT-Surathkal-in-Karnataka,"Actually from this time only jee is conducted by NTA . So everybody has got normalize percentile. From different coachings speculation , cutoff will be approximately similar to past years. However when cutoff is converted into percentile, it will be approx 70%ile to 80%ile. So generally if someone is getting %ile nearer to cutoff, NITK surathkal is far away for them. For percentile let say more than 90%ile, the person will be in safer zone for getting into top NITs with good branch. It will be easier for one who is in category quota as well as availing state quota. You can see last year cutoff. Ps: anyway, this is not still finish. You will have one more chance to appear in April exam. Take this advantage and go on. Final rank will be given after 2nd exam. Good luck. ",0.2025846153846154,Positive,3.4051692307692307,0.12903225806451613,1,4.40516923076923,3.4051692307692307
720,720,National-Institute-of-Technology-Karnataka-Surathkal-3,How many students of Karnataka get selected to NITK in home state quota every year?,8,1,8/1,Yes,Followed,2019-10-10,https://www.quora.com/How-many-students-of-Karnataka-get-selected-to-NITK-in-home-state-quota-every-year,"There is 50% seat reserved for home state quota in every NITs. And every year there is 700to 800 students coming in NITK surathkal. Including DASA students. So on an average 200to 300 students, even less than that got chance to come to NITK from state quota i. e. Karnataka. ",0.0625,Positive,3.125,0.12903225806451613,1,4.125,3.125
721,721,National-Institute-of-Technology-Karnataka-Surathkal-3,"What is good about national institute of technology, Surathkal?",2,2,2/2,No,Followed,2019-02-14,https://www.quora.com/What-is-good-about-national-institute-of-technology-Surathkal,"What's good?? I think the space over here won't be enough to publish on how good is National institute of technology,surathakal.However for your satisfaction sir,I will try my best to show you how good is nitk.NITK ranks 1 among 192 engineering colleges in Karnataka,and Nitk is among top 3 nits in India.Getting into the prestigious institute like Nitk is not everyone's cup of tea,so only few aspirants who are both lucky and hard working get an opportunity to spend their 4 wonders years of life in Nitk.I assure you my dear friends that the time you spend here will be wonders of your life.The be Continue ReadingWhat's good?? I think the space over here won't be enough to publish on how good is National institute of technology,surathakal.However for your satisfaction sir,I will try my best to show you how good is nitk.NITK ranks 1 among 192 engineering colleges in Karnataka,and Nitk is among top 3 nits in India.Getting into the prestigious institute like Nitk is not everyone's cup of tea,so only few aspirants who are both lucky and hard working get an opportunity to spend their 4 wonders years of life in Nitk.I assure you my dear friends that the time you spend here will be wonders of your life.The beautiful campus of Nitk Is very huge,you may need a cycle to check out the whole campus. If you are water loving person than you can dive in the huge swimming pool of nitk.The most wonderful thing about Nitk is its beach,this is the only nit which have its own private beach.You can go the beach at anytime you want.  Below is the picture ,where you will probably take your first selfie in the campus.  Nitk is located in mangalore and that's the another plus piont over other nits.Manglore is big open door for tourism .If you are in love with the cities and the nature then Mangalore is the place for you. You can rent any bike easily and can go out with friends and explore Manglore city.When you are student of Nitk you enjoy a lot and still you will successful in your future.Nitk placements are very good.  Cse in nitk is better option if you aren't getting into top 10 iits.I hope you get the certain idea on how good is Nitk.Best of luck upvote if you love Nitk. ",0.7357750000000001,Positive,4.471550000000001,0.03225806451612903,1,5.0,4.471550000000001
722,722,National-Institute-of-Technology-Karnataka-Surathkal-3,"What is good about national institute of technology, Surathkal?",2,2,2/2,No,Followed,2019-02-14,https://www.quora.com/What-is-good-about-national-institute-of-technology-Surathkal,"NITK is one of the best colleges in India . You will never regret joining it (except for food) . It has got excellent campus (a beach xD) , lovely climate and greenary. As per college comparisons , it is on par with NIT WARRANGAL and NIT ALLAHABAD (just below NIT TRICHY) . Placements are awesome (As it is near Bangalore) . You will get ample opportunities to prove yourself . To make it short , it lies just below the top 7 IITs , IIIT Hyderabad , DTU(DCE) , NSUT(NSIT), NITT, BITS Pilani . ",0.3623428571428572,Positive,3.724685714285714,0.03225806451612903,1,4.724685714285714,3.724685714285714
723,723,National-Institute-of-Technology-Karnataka-Surathkal-3,"What should be my JEE Main 2019 score to get into NIT Surathkal, Trichy or Warangal?",1,1,1/1,No,Followed,2019-01-19,https://www.quora.com/What-should-be-my-JEE-Main-2019-score-to-get-into-NIT-Surathkal-Trichy-or-Warangal,"According to jee mains 2018, if you had got nearly 140 marks then , you would have got B.E. in biotech in last rounds ( closing rank nearly 30k) I personally got 200 and got into EEE branch in last rounds. ( All ranks are for general category, no idea about category or hs qouta) Added : so if i colculate percentile for 2018 , the closong rank for NIT Warangal was at 97.2 percentile(based on rank purely). But you can't guess your rank based on percentile this year as best of the two scores will be considered for final rank list, so i would say 98 percentile and above can be safe as most of the students will try harder in second attempt . ",0.14905000000000002,Positive,3.2981,0.016129032258064516,0,3.2981,3.2981
724,724,National-Institute-of-Technology-Karnataka-Surathkal-3,"Which is better, IIITB or NITK?",5,1,5/1,Yes,Followed,2019-01-19,https://www.quora.com/Which-is-better-IIITB-or-NITK,"In terms of coding culture, placements, research and education aspects IIITB is way better than NITK. But, if you want college life, fests etc NITK is the better choice . There are fests in IIITB, but less in number. ",0.36579999999999996,Positive,3.7316,0.08064516129032258,1,4.7316,3.7316
725,725,National-Institute-of-Technology-Karnataka-Surathkal-3,"What are the best future options for a BTech IT student studying at National Institute of Technology Karnataka, Surathkal?",1,3,1/3,No,Followed,2019-01-12,https://www.quora.com/What-are-the-best-future-options-for-a-BTech-IT-student-studying-at-National-Institute-of-Technology-Karnataka-Surathkal,"Your future options depend on your present efforts. In which year you are? Develop apps and build your portfolio. Do paid and unpaid internships, and participate in extracurricular work. Be actively participate in all activities of your looking at the same time don’t neglect your grades. Face boldly campus recruitment process to get a decent job. Try to do well gate examination that will give you additional options. If you are planning Study Abroad then we hand hold you. Our Student Care Center toll free 040 3346 2727. ",0.1898111111111111,Positive,3.3796222222222223,0.016129032258064516,0,3.3796222222222223,3.3796222222222223
726,726,National-Institute-of-Technology-Karnataka-Surathkal-3,"What are the best future options for a BTech IT student studying at National Institute of Technology Karnataka, Surathkal?",1,3,1/3,No,Followed,2019-01-12,https://www.quora.com/What-are-the-best-future-options-for-a-BTech-IT-student-studying-at-National-Institute-of-Technology-Karnataka-Surathkal,You can do your masters in IT. And you can also go for research . If you want to do a job instantly then you can easily get placements from your college. You may also try for CSE. Best of luck. ,0.24078,Positive,3.48156,0.016129032258064516,0,3.48156,3.48156
727,727,National-Institute-of-Technology-Karnataka-Surathkal-3,"What are the best future options for a BTech IT student studying at National Institute of Technology Karnataka, Surathkal?",1,3,1/3,No,Followed,2019-01-12,https://www.quora.com/What-are-the-best-future-options-for-a-BTech-IT-student-studying-at-National-Institute-of-Technology-Karnataka-Surathkal, ,-1.0,Negative,1.0,0.016129032258064516,0,1.0,1.0
728,728,National-Institute-of-Technology-Karnataka-Surathkal-3,"Can I get into NITK IT with 188 marks (10th of January 2019, first shift) and the state quota?",1,2,1/2,No,Requested,2019-01-12,https://www.quora.com/Can-I-get-into-NITK-IT-with-188-marks-10th-of-January-2019-first-shift-and-the-state-quota,"Hey I’m the original poster of the question, I dont know how to reply anonymously, so I’m commenting again. this is my situation: 196 marks guarenteed one question had all wrong answers so maybe I’ll get 4 marks, I didn’t attempt it another question had all correct answers so I didn’t attempt it also. if I get marks for both then my score is 204 else it is 196 I’m in general quota but have state quota, I’m really interested in CSE and IT, and don’t want any other branches. how good is my chance? my rank according to most rank predictors is 6k to 7k. I hope someone replies to this, thanks a lot! ",0.31126666666666675,Positive,3.6225333333333336,0.016129032258064516,0,3.6225333333333336,3.6225333333333336
729,729,National-Institute-of-Technology-Karnataka-Surathkal-3,"Can I get into NITK IT with 188 marks (10th of January 2019, first shift) and the state quota?",1,2,1/2,No,Requested,2019-01-12,https://www.quora.com/Can-I-get-into-NITK-IT-with-188-marks-10th-of-January-2019-first-shift-and-the-state-quota,You can get . But you have not notify your category so it may be differ. It depends upon your category and qualified students. For a home state student you an get. ,0.0,Neutral,3.0,0.016129032258064516,0,3.0,3.0
730,730,National-Institute-of-Technology-Karnataka-Surathkal-3,"Who is Praharsh Hathi in NITK, and why do people call him Quantinator?",3,1,3/1,No,Followed,2019-01-05,https://www.quora.com/Who-is-Praharsh-Hathi-in-NITK-and-why-do-people-call-him-Quantinator,"The word “Hathi” is a Hindi word which means Elephant who is worshipped as a God by Hindus. Praharsh is no different. Owing to his achievements in different fields like Mechanical Engineering, CAT exam, common people of NITK have realised that God himself has arrived in the college to show us the right path. All those who he considers his friends are blessed. Words like “Quantinator” among others are just the different ways his subjects express their devotion to him. For all we know, we have a God in NITK and he is here only for 1 more semester. We should utilise this opportunity and learn from him as much as we can. Secret Worshipper. ",0.418925,Positive,3.83785,0.04838709677419355,1,4.8378499999999995,3.83785
731,731,National-Institute-of-Technology-Karnataka-Surathkal-3,"Which is better, NSIT or NIT Surathkal, and what is the average CSE placement at NSIT?",4,2,4/2,No,Followed,2018-12-30,https://www.quora.com/Which-is-better-NSIT-or-NIT-Surathkal-and-what-is-the-average-CSE-placement-at-NSIT,"NITK SURATHKAL is much better than nsit CAMPUS LIFE - NITK SURATHKAL has awesome campus life NITK SURATHKAL has 300 acres campus with a private beach, where nsit has only 145 acres campus NITK - 1, nsit - 0 Cultural fest - Incident (nitk fest) is one of the largest cultural fest of india but moksha (nsit fest) is not so popular and not so good. NITK - 1, nsit - 0. 5 Companies visited - In 2017 only 172 companies visited in nsit campus where 246 companies visited in nitk campus for recruitment. NITK - 1, nsit - 0. 5 Faculty - NITK SURATHKAL have highly qualified teachers who did their PhD from foreign uni Continue ReadingNITK SURATHKAL is much better than nsit CAMPUS LIFE - NITK SURATHKAL has awesome campus life NITK SURATHKAL has 300 acres campus with a private beach, where nsit has only 145 acres campus NITK - 1, nsit - 0 Cultural fest - Incident (nitk fest) is one of the largest cultural fest of india but moksha (nsit fest) is not so popular and not so good. NITK - 1, nsit - 0. 5 Companies visited - In 2017 only 172 companies visited in nsit campus where 246 companies visited in nitk campus for recruitment. NITK - 1, nsit - 0. 5 Faculty - NITK SURATHKAL have highly qualified teachers who did their PhD from foreign universities or iisc bangalore and about 90% teachers are PhD holders But nsit have only 60-70% PhD teachers NITK - 1, nsit - 0. 5 NITK SURATHKAL got tag of institute of national importance but nsit did not have this prestigious tag NITK - 1, nsit - 0 Apart from this, I share some interesting facts about NITK surathkal - NITK SURATHKAL is sixth institute in india ( after top 5 iits) who received fund from HEFA. NITK SURATHKAL is single institute in india where ISRO set up regional academic centre for space, it clarify NITK SURATHKAL is highly research oriented institute NITK SURATHKAL is finalist in icpc world contest So it easily to say NITK SURATHKAL is much better than nsit Hope it helps 😊 ",0.0423909090909091,Neutral,3.0847818181818183,0.06451612903225806,1,3.0847818181818183,3.0847818181818183
732,732,National-Institute-of-Technology-Karnataka-Surathkal-3,"Which is better, NSIT or NIT Surathkal, and what is the average CSE placement at NSIT?",4,2,4/2,No,Followed,2018-12-30,https://www.quora.com/Which-is-better-NSIT-or-NIT-Surathkal-and-what-is-the-average-CSE-placement-at-NSIT,"Nsit Anyday! Nsit is way better than Nit Surathkal especially when you are comparing it for Branches like CS,IT. the placements for CS,IT are even comparable with Placements of India’s Top T-schools like IIT-B,IIT-D. Nearly all Tech gaints visit campus and considering the small intake of the college. So without any second thought you can opt for nsit. Hope it helps! (^—^) ",0.31165000000000004,Positive,3.6233,0.06451612903225806,1,4.6233,3.6233
